#lean
idx,roll_norm,pitch_norm,angle_max,angle_limit,roll_out,pitch_out
914,1065353216,3200253952,1095237632,3207922931,1060439283,3241215572,3231772283
915,1065353216,3200253952,1065353216,3212836864,3015425326,3199452785,3211768645
916,1065353216,3200253952,1084227584,3212836864,3015425326,3219175437,3231043595
917,1065353216,3200253952,1095237632,3212836864,3015425326,3230429960,3241886734
918,1065353216,3200253952,1065353216,1060439283,3207922931,1063425910,1053687310
919,1065353216,3200253952,1084227584,1060439283,3207922931,1083023018,1073790665
920,1065353216,3200253952,1095237632,1060439283,3207922931,1093731924,1084288635
921,1065353216,3200253952,1065353216,3201634611,3211315127,1057534919,3205064845
922,1065353216,3200253952,1084227584,3201634611,3211315127,1076551864,3224093360
923,1065353216,3200253952,1095237632,3201634611,3211315127,1087740135,3235296093
924,1065353216,0,1065353216,1065353216,0,2147483648,1065353216
925,1065353216,0,1084227584,1065353216,0,2147483648,1084227584
926,1065353216,0,1095237632,1065353216,0,2147483648,1095237632
927,1065353216,0,1065353216,1060439283,1060439283,3204448255,1056964607
928,1065353216,0,1084227584,1060439283,1060439283,3223322624,1075838976
929,1065353216,0,1095237632,1060439283,1060439283,3234332672,1086849024
930,1065353216,0,1065353216,866263401,1065353216,3212836864,866263401
931,1065353216,0,1084227584,866263401,1065353216,3231711232,885696963
932,1065353216,0,1095237632,866263401,1065353216,3242721280,897406004
933,1065353216,0,1065353216,3207922931,1060439283,3204448255,3204448255
934,1065353216,0,1084227584,3207922931,1060439283,3223322624,3223322624
935,1065353216,0,1095237632,3207922931,1060439283,3234332672,3234332672
936,1065353216,0,1065353216,3212836864,3015425326,867941678,3212836864
937,1065353216,0,1084227584,3212836864,3015425326,887794810,3231711232
938,1065353216,0,1095237632,3212836864,3015425326,898804684,3242721280
939,1065353216,0,1065353216,1060439283,3207922931,1056964607,1056964607
940,1065353216,0,1084227584,1060439283,3207922931,1075838976,1075838976
941,1065353216,0,1095237632,1060439283,3207922931,1086849024,1086849024
942,1065353216,0,1065353216,3201634611,3211315127,1062447767,3200368079
943,1065353216,0,1084227584,3201634611,3211315127,1082411679,3220319556
944,1065353216,0,1095237632,3201634611,3211315127,1092967750,3231145034
945,1065353216,0,1065353216,1065353216,0,2147483648,1065353216
946,1065353216,0,1084227584,1065353216,0,2147483648,1084227584
947,1065353216,0,1095237632,1065353216,0,2147483648,1095237632
948,1065353216,0,1065353216,1060439283,1060439283,3204448255,1056964607
949,1065353216,0,1084227584,1060439283,1060439283,3223322624,1075838976
950,1065353216,0,1095237632,1060439283,1060439283,3234332672,1086849024
951,1065353216,0,1065353216,866263401,1065353216,3212836864,866263401
952,1065353216,0,1084227584,866263401,1065353216,3231711232,885696963
953,1065353216,0,1095237632,866263401,1065353216,3242721280,897406004
954,1065353216,0,1065353216,3207922931,1060439283,3204448255,3204448255
955,1065353216,0,1084227584,3207922931,1060439283,3223322624,3223322624
956,1065353216,0,1095237632,3207922931,1060439283,3234332672,3234332672
957,1065353216,0,1065353216,3212836864,3015425326,867941678,3212836864
958,1065353216,0,1084227584,3212836864,3015425326,887794810,3231711232
959,1065353216,0,1095237632,3212836864,3015425326,898804684,3242721280
960,1065353216,0,1065353216,1060439283,3207922931,1056964607,1056964607
961,1065353216,0,1084227584,1060439283,3207922931,1075838976,1075838976
962,1065353216,0,1095237632,1060439283,3207922931,1086849024,1086849024
963,1065353216,0,1065353216,3201634611,3211315127,1062447767,3200368079
964,1065353216,0,1084227584,3201634611,3211315127,1082411679,3220319556
965,1065353216,0,1095237632,3201634611,3211315127,1092967750,3231145034
966,1065353216,0,1065353216,1065353216,0,2147483648,1065353216
967,1065353216,0,1084227584,1065353216,0,2147483648,1084227584
968,1065353216,0,1095237632,1065353216,0,2147483648,1095237632
969,1065353216,0,1065353216,1060439283,1060439283,3204448255,1056964607
970,1065353216,0,1084227584,1060439283,1060439283,3223322624,1075838976
971,1065353216,0,1095237632,1060439283,1060439283,3234332672,1086849024
972,1065353216,0,1065353216,866263401,1065353216,3212836864,866263401
973,1065353216,0,1084227584,866263401,1065353216,3231711232,885696963
974,1065353216,0,1095237632,866263401,1065353216,3242721280,897406004
975,1065353216,0,1065353216,3207922931,1060439283,3204448255,3204448255
976,1065353216,0,1084227584,3207922931,1060439283,3223322624,3223322624
977,1065353216,0,1095237632,3207922931,1060439283,3234332672,3234332672
978,1065353216,0,1065353216,3212836864,3015425326,867941678,3212836864
979,1065353216,0,1084227584,3212836864,3015425326,887794810,3231711232
980,1065353216,0,1095237632,3212836864,3015425326,898804684,3242721280
981,1065353216,0,1065353216,1060439283,3207922931,1056964607,1056964607
982,1065353216,0,1084227584,1060439283,3207922931,1075838976,1075838976
983,1065353216,0,1095237632,1060439283,3207922931,1086849024,1086849024
984,1065353216,0,1065353216,3201634611,3211315127,1062447767,3200368079
985,1065353216,0,1084227584,3201634611,3211315127,1082411679,3220319556
986,1065353216,0,1095237632,3201634611,3211315127,1092967750,3231145034
987,1065353216,1052770304,1065353216,1065353216,0,3199452788,1064284997
988,1065353216,1052770304,1084227584,1065353216,0,3219175440,1083559947
989,1065353216,1052770304,1095237632,1065353216,0,3230429962,1094403086
990,1065353216,1052770304,1065353216,1060439283,1060439283,3210909558,1053687310
991,1065353216,1052770304,1084227584,1060439283,1060439283,3230506666,1073790665
992,1065353216,1052770304,1095237632,1060439283,1060439283,3241215572,1084288635
993,1065353216,1052770304,1065353216,866263401,1065353216,3211768645,3199452785
994,1065353216,1052770304,1084227584,866263401,1065353216,3231043595,3219175437
995,1065353216,1052770304,1095237632,866263401,1065353216,3241886734,3230429960
996,1065353216,1052770304,1065353216,3207922931,1060439283,3201170958,3210909558
997,1065353216,1052770304,1084227584,3207922931,1060439283,3221274313,3230506666
998,1065353216,1052770304,1095237632,3207922931,1060439283,3231772283,3241215572
999,1065353216,1052770304,1065353216,3212836864,3015425326,1051969142,3211768643
1000,1065353216,1052770304,1084227584,3212836864,3015425326,1071691795,3231043593
1001,1065353216,1052770304,1095237632,3212836864,3015425326,1082946316,3241886732
1002,1065353216,1052770304,1065353216,1060439283,3207922931,1053687310,1063425910
1003,1065353216,1052770304,1084227584,1060439283,3207922931,1073790665,1083023018
1004,1065353216,1052770304,1095237632,1060439283,3207922931,1084288635,1093731924
1005,1065353216,1052770304,1065353216,3201634611,3211315127,1065879274,3180956660
1006,1065353216,1052770304,1084227584,3201634611,3211315127,1084885157,3200249586
1007,1065353216,1052770304,1095237632,3201634611,3211315127,1096059599,3211782831
1008,1065353216,1065353216,1065353216,1065353216,0,3207922931,1060439283
1009,1065353216,1065353216,1084227584,1065353216,0,3227665968,1080182320
1010,1065353216,1065353216,1095237632,1065353216,0,3238882270,1091398622
1011,1065353216,1065353216,1065353216,1060439283,1060439283,3216311539,0
1012,1065353216,1065353216,1084227584,1060439283,1060439283,3236054576,0
1013,1065353216,1065353216,1095237632,1060439283,1060439283,3247270878,0
1014,1065353216,1065353216,1065353216,866263401,1065353216,3207922933,3207922931
1015,1065353216,1065353216,1084227584,866263401,1065353216,3227665972,3227665969
1016,1065353216,1065353216,1095237632,866263401,1065353216,3238882272,3238882270
1017,1065353216,1065353216,1065353216,3207922931,1060439283,0,3216311539
1018,1065353216,1065353216,1084227584,3207922931,1060439283,0,3236054576
1019,1065353216,1065353216,1095237632,3207922931,1060439283,0,3247270878
1020,1065353216,1065353216,1065353216,3212836864,3015425326,1060439285,3207922931
1021,1065353216,1065353216,1084227584,3212836864,3015425326,1080182324,3227665969
1022,1065353216,1065353216,1095237632,3212836864,3015425326,1091398624,3238882270
1023,1065353216,1065353216,1065353216,1060439283,3207922931,0,1068827891
1024,1065353216,1065353216,1084227584,1060439283,3207922931,0,1088570928
1025,1065353216,1065353216,1095237632,1060439283,3207922931,0,1099787230
1026,1065353216,1065353216,1065353216,3201634611,3211315127,1067385331,1055696110
1027,1065353216,1065353216,1084227584,3201634611,3211315127,1086767728,1075046165
1028,1065353216,1065353216,1095237632,3201634611,3211315127,1098412812,1085858011
