#limits
idx,vel_x,vel_y,acc_x,acc_y,accel_max,plain_x,plain_y,plain_ret,corner_x,corner_y,corner_ret
527,992204554,1086324736,1106247680,3233808384,3221225472,3199833052,1051923428,3233822976,3221280080,0,3231583631,3194847146,3198665692,1054107748,3231583631,3194847146,3236954112,1067450368,3208642560
528,992204554,1086324736,1106247680,3233808384,3221225472,3199919385,1051955842,3233824052,3221278634,0,3231664554,3197611346,3198665945,1054082322,3231664554,3197611346,3236954112,1067450368,3208642560
529,992204554,1086324736,1106247680,3233808384,3221225472,3200005031,1051987963,3233825116,3221277160,0,3231745477,3199769295,3198666471,1054055483,3231745477,3199769295,3236954112,1067450368,3208642560
530,992204554,1086324736,1106247680,3233808384,3221225472,3200089981,1052019787,3233826167,3221275661,0,3231826400,3201927244,3198667341,1054027347,3231826400,3201927244,3236954112,1067450368,3208642560
531,992204554,1086324736,1106247680,3233808384,3221225472,3200174235,1052051317,3233827205,3221274136,0,3231907323,3204085193,3198668555,1053997877,3231907323,3204085193,3236954112,1067450368,3208642560
532,992204554,1086324736,1106247680,3233808384,3221225472,3200257780,1052082549,3233828228,3221272586,0,3231988246,3205345699,3198670260,1053967109,3231988246,3205345699,3236954112,1067450368,3208642560
533,992204554,1086324736,1106247680,3233808384,3221225472,3200340623,1052113486,3233829237,3221271013,0,3232069169,3206424673,3198672383,1053935126,3232069169,3206424673,3236954112,1067450368,3208642560
534,992204554,1086324736,1106247680,3233808384,3221225472,3200422748,1052144122,3233830230,3221269416,0,3232150092,3207503647,3198675068,1053901882,3232150092,3207503647,3236954112,1067450368,3208642560
535,992204554,1086324736,1106247680,3233808384,3221225472,3200504160,1052174461,3233831206,3221267797,0,3232231016,3208582621,3198678400,1053867461,3232231016,3208582621,3236954112,1067450368,3208642560
536,992204554,1086324736,1106247680,3233808384,3221225472,3200584846,1052204499,3233832165,3221266157,0,3232311940,3209661595,3198682366,1053831899,3232311940,3209661595,3236954112,1067450368,3208642560
537,992204554,1086324736,1106247680,3233808384,3221225472,3200664816,1052234238,3233833106,3221264497,0,3232392863,3210740569,3198687056,1053795238,3232392863,3210740569,3236954112,1067450368,3208642560
538,992204554,1086324736,1106247680,3233808384,3221225472,3200744044,1052263675,3233834028,3221262816,0,3232473786,3211819543,3198692524,1053757435,3232473786,3211819543,3236954112,1067450368,3208642560
539,992204554,1086324736,1106247680,3233808384,3221225472,3200822542,1052292810,3233834931,3221261117,0,3232554710,3212867690,3198698782,1053718610,3232554710,3212867690,3236954112,1067450368,3208642560
540,992204554,1086324736,1106247680,3233808384,3221225472,3200900300,1052321643,3233835814,3221259399,0,3232635633,3213407177,3198705900,1053678723,3232635633,3213407177,3236954112,1067450368,3208642560
541,992204554,1086324736,1106247680,3233808384,3221225472,3200977310,1052350172,3233836676,3221257665,0,3232716557,3213946664,3198713950,1053637892,3232716557,3213946664,3236954112,1067450368,3208642560
542,992204554,1086324736,1106247680,3233808384,3221225472,3201053575,1052378398,3233837517,3221255914,0,3232797480,3214486151,3198722935,1053596078,3232797480,3214486151,3236954112,1067450368,3208642560
543,992204554,1086324736,1106247680,3233808384,3221225472,3201129084,1052406317,3233838335,3221254147,0,3232878404,3215025638,3198733004,1053553317,3232878404,3215025638,3236954112,1067450368,3208642560
544,992204554,1086324736,1106247680,3233808384,3221225472,3201203839,1052433933,3233839131,3221252367,0,3232959327,3215565125,3198744079,1053509733,3232959327,3215565125,3236954112,1067450368,3208642560
545,992204554,1086324736,1106247680,3233808384,3221225472,3201277829,1052461241,3233839904,3221250572,0,3233040251,3216104612,3198756229,1053465241,3233040251,3216104612,3236954112,1067450368,3208642560
546,992204554,1086324736,1106247680,3233808384,3221225472,3201351063,1052488243,3233840653,3221248765,0,3233121174,3216644099,3198769543,1053419963,3233121174,3216644099,3236954112,1067450368,3208642560
547,992204554,1086324736,1106247680,3233808384,3221225472,3201423518,1052514937,3233841378,3221246946,0,3233202098,3217183586,3198783998,1053373897,3233202098,3217183586,3236954112,1067450368,3208642560
548,992204554,1086324736,1106247680,3233808384,3221225472,3201495205,1052541323,3233842077,3221245116,0,3233283021,3217723073,3198799765,1053327083,3233283021,3217723073,3236954112,1067450368,3208642560
549,992204554,1086324736,1106247680,3233808384,3221225472,3201566109,1052567400,3233842751,3221243276,0,3233363945,3218262560,3198816749,1053279560,3233363945,3218262560,3236954112,1067450368,3208642560
550,992204554,1086324736,1106247680,3233808384,3221225472,3201636235,1052593169,3233843400,3221241428,0,3233444868,3218802047,3198834955,1053231409,3233444868,3218802047,3236954112,1067450368,3208642560
551,992204554,1086324736,1106247680,3233808384,3221225472,3201705572,1052618626,3233844021,3221239571,0,3233525792,3219341534,3198854612,1053182586,3233525792,3219341534,3236954112,1067450368,3208642560
552,992204554,1086324736,1106247680,3233808384,3221225472,3201774124,1052643773,3233844616,3221237707,0,3233606715,3219881021,3198875564,1053133173,3233606715,3219881021,3236954112,1067450368,3208642560
553,992204554,1086324736,1106247680,3233808384,3221225472,3201841883,1052668608,3233845183,3221235837,0,3233687639,3220420508,3198897963,1053083208,3233687639,3220420508,3236954112,1067450368,3208642560
554,992204554,1086324736,1106247680,3233808384,3221225472,3201908840,1052693132,3233845723,3221233961,0,3233768562,3220959995,3198921720,1053032692,3233768562,3220959995,3236954112,1067450368,3208642560
555,992204554,1086324736,1106247680,3233808384,3221225472,3201975001,1052717343,3233846234,3221232081,0,3233808384,3221225472,3198947001,1052981703,3233808384,3221225472,3236954112,1067450368,3208642560
556,992204554,1086324736,1106247680,3233808384,3221225472,3202040357,1052741240,3233846716,3221230198,0,3233808384,3221225472,3198973797,1052930280,3233808384,3221225472,3236954112,1067450368,3208642560
557,992204554,1086324736,1106247680,3233808384,3221225472,3202104900,1052764823,3233847170,3221228313,0,3233808384,3221225472,3199002020,1052878463,3233808384,3221225472,3236954112,1067450368,3208642560
558,992204554,1086324736,1106247680,3233808384,3221225472,3202168636,1052788093,3233847594,3221226426,0,3233808384,3221225472,3199031836,1052826253,3233808384,3221225472,3236954112,1067450368,3208642560
559,992204554,1086324736,1106247680,3233808384,3221225472,3202231552,1052811047,3233847989,3221223605,0,3233808384,3221225472,3199063152,1052773707,3233808384,3221225472,3236954112,1067450368,3208642560
560,992204554,1086324736,1106247680,3233808384,3221225472,3202293653,1052833686,3233848354,3221219831,0,3233808384,3221225472,3199096053,1052720866,3233808384,3221225472,3236954112,1067450368,3208642560
561,992204554,1086324736,1106247680,3233808384,3221225472,3202354928,1052856008,3233848688,3221216060,0,3233808384,3221225472,3199130608,1052667768,3233808384,3221225472,3236954112,1067450368,3208642560
562,992204554,1086324736,1106247680,3233808384,3221225472,3202415385,1052878015,3233848992,3221212294,0,3233808384,3221225472,3199166745,1052614455,3233808384,3221225472,3236954112,1067450368,3208642560
563,992204554,1086324736,1106247680,3233808384,3221225472,3202475004,1052899703,3233849265,3221208534,0,3233808384,3221225472,3199204524,1052560943,3233808384,3221225472,3236954112,1067450368,3208642560
564,992204554,1086324736,1106247680,3233808384,3221225472,3202533795,1052921074,3233849508,3221204783,0,3233808384,3221225472,3199243875,1052507294,3233808384,3221225472,3236954112,1067450368,3208642560
565,992204554,1086324736,1106247680,3233808384,3221225472,3202591749,1052942127,3233849719,3221201043,0,3233808384,3221225472,3199284949,1052453547,3233808384,3221225472,3236954112,1067450368,3208642560
566,992204554,1086324736,1106247680,3233808384,3221225472,3202648861,1052962859,3233849899,3221197315,0,3233808384,3221225472,3199327661,1052399719,3233808384,3221225472,3236954112,1067450368,3208642560
567,992204554,1086324736,1106247680,3233808384,3221225472,3202705134,1052983274,3233850048,3221193601,0,3233808384,3221225472,3199372014,1052345854,3233808384,3221225472,3236954112,1067450368,3208642560
568,992204554,1086324736,1106247680,3233808384,3221225472,3202760557,1053003367,3233850165,3221189903,0,3233808384,3221225472,3199418077,1052291987,3233808384,3221225472,3236954112,1067450368,3208642560
569,992204554,1086324736,1106247680,3233808384,3221225472,3202815135,1053023142,3233850250,3221186223,0,3233808384,3221225472,3199465855,1052238162,3233808384,3221225472,3236954112,1067450368,3208642560
570,992204554,1086324736,1106247680,3233808384,3221225472,3202868858,1053042595,3233850304,3221182563,0,3233808384,3221225472,3199515258,1052184415,3233808384,3221225472,3236954112,1067450368,3208642560
571,992204554,1086324736,1106247680,3233808384,3221225472,3202921733,1053061727,3233850326,3221178925,0,3233808384,3221225472,3199566373,1052130787,3233808384,3221225472,3236954112,1067450368,3208642560
572,992204554,1086324736,1106247680,3233808384,3221225472,3202973743,1053080535,3233850317,3221175311,0,3233808384,3221225472,3199619103,1052077315,3233808384,3221225472,3236954112,1067450368,3208642560
573,992204554,1086324736,1106247680,3233808384,3221225472,3203024896,1053099023,3233850276,3221171721,0,3233808384,3221225472,3199673536,1052024003,3233808384,3221225472,3236954112,1067450368,3208642560
574,992204554,1086324736,1106247680,3233808384,3221225472,3203075182,1053117187,3233850203,3221168160,0,3233808384,3221225472,3199729662,1051970947,3233808384,3221225472,3236954112,1067450368,3208642560
575,992204554,1086324736,1106247680,3233808384,3221225472,3203124604,1053135030,3233850098,3221164626,0,3233808384,3221225472,3199787484,1051918110,3233808384,3221225472,3236954112,1067450368,3208642560
576,992204554,1086324736,1106247680,3233808384,3221225472,3203173155,1053152547,3233849962,3221161124,0,3233808384,3221225472,3199846915,1051865587,3233808384,3221225472,3236954112,1067450368,3208642560
577,992204554,1086324736,1106247680,3233808384,3221225472,3203220836,1053169740,3233849794,3221157655,0,3233808384,3221225472,3199908036,1051813400,3233808384,3221225472,3236954112,1067450368,3208642560
578,992204554,1086324736,1106247680,3233808384,3221225472,3203267643,1053186609,3233849596,3221154219,0,3233808384,3221225472,3199970683,1051761549,3233808384,3221225472,3236954112,1067450368,3208642560
579,992204554,1086324736,1106247680,3233808384,3221225472,3203313569,1053203154,3233849366,3221150820,0,3233808384,3221225472,3200035009,1051710114,3233808384,3221225472,3236954112,1067450368,3208642560
580,992204554,1086324736,1106247680,3233808384,3221225472,3203358618,1053219371,3233849104,3221147459,0,3233808384,3221225472,3200101018,1051659111,3233808384,3221225472,3236954112,1067450368,3208642560
581,992204554,1086324736,1106247680,3233808384,3221225472,3203402785,1053235265,3233848813,3221144137,0,3233808384,3221225472,3200168465,1051608565,3233808384,3221225472,3236954112,1067450368,3208642560
582,992204554,1086324736,1106247680,3233808384,3221225472,3203446065,1053250831,3233848490,3221140856,0,3233808384,3221225472,3200237585,1051558511,3233808384,3221225472,3236954112,1067450368,3208642560
583,992204554,1086324736,1106247680,3233808384,3221225472,3203488459,1053266071,3233848138,3221137618,0,3233808384,3221225472,3200308139,1051508991,3233808384,3221225472,3236954112,1067450368,3208642560
584,992204554,1086324736,1106247680,3233808384,3221225472,3203529962,1053280984,3233847755,3221134425,0,3233808384,3221225472,3200380282,1051460044,3233808384,3221225472,3236954112,1067450368,3208642560
585,992204554,1086324736,1106247680,3233808384,3221225472,3203570575,1053295570,3233847342,3221131277,0,3233808384,3221225472,3200453935,1051411670,3233808384,3221225472,3236954112,1067450368,3208642560
586,992204554,1086324736,1106247680,3233808384,3221225472,3203610291,1053309827,3233846900,3221128178,0,3233808384,3221225472,3200529011,1051363947,3233808384,3221225472,3236954112,1067450368,3208642560
587,992204554,1086324736,1106247680,3233808384,3221225472,3203649115,1053323758,3233846429,3221125127,0,3233808384,3221225472,3200605515,1051316858,3233808384,3221225472,3236954112,1067450368,3208642560
588,992204554,1086324736,1106247680,3233808384,3221225472,3203687036,1053337359,3233845929,3221122128,0,3233808384,3221225472,3200683436,1051270479,3233808384,3221225472,3236954112,1067450368,3208642560
589,992204554,1086324736,1106247680,3233808384,3221225472,3203724058,1053350632,3233845401,3221119180,0,3233808384,3221225472,3200762698,1051224792,3233808384,3221225472,3236954112,1067450368,3208642560
590,992204554,1086324736,1106247680,3233808384,3221225472,3203760177,1053363576,3233844845,3221116287,0,3233808384,3221225472,3200843297,1051179876,3233808384,3221225472,3236954112,1067450368,3208642560
591,992204554,1086324736,1106247680,3233808384,3221225472,3203795389,1053376191,3233844261,3221113449,0,3233808384,3221225472,3200925229,1051135731,3233808384,3221225472,3236954112,1067450368,3208642560
592,992204554,1086324736,1106247680,3233808384,3221225472,3203829696,1053388475,3233843650,3221110667,0,3233808384,3221225472,3201008416,1051092375,3233808384,3221225472,3236954112,1067450368,3208642560
593,992204554,1086324736,1106247680,3233808384,3221225472,3203863092,1053400429,3233843012,3221107944,0,3233808384,3221225472,3201092852,1051049869,3233808384,3221225472,3236954112,1067450368,3208642560
594,992204554,1086324736,1106247680,3233808384,3221225472,3203895579,1053412054,3233842348,3221105280,0,3233808384,3221225472,3201178459,1051008214,3233808384,3221225472,3236954112,1067450368,3208642560
595,992204554,1086324736,1106247680,3233808384,3221225472,3203927152,1053423347,3233841659,3221102677,0,3233808384,3221225472,3201265152,1050967447,3233808384,3221225472,3236954112,1067450368,3208642560
596,992204554,1086324736,1106247680,3233808384,3221225472,3203957814,1053434310,3233840944,3221100136,0,3233808384,3221225472,3201353014,1050927590,3233808384,3221225472,3236954112,1067450368,3208642560
597,992204554,1086324736,1106247680,3233808384,3221225472,3203987557,1053444941,3233840205,3221097659,0,3233808384,3221225472,3201441877,1050888681,3233808384,3221225472,3236954112,1067450368,3208642560
598,992204554,1086324736,1106247680,3233808384,3221225472,3204016383,1053455242,3233839441,3221095246,0,3233808384,3221225472,3201531823,1050850722,3233808384,3221225472,3236954112,1067450368,3208642560
599,992204554,1086324736,1106247680,3233808384,3221225472,3204044288,1053465210,3233838654,3221092899,0,3233808384,3221225472,3201622688,1050813750,3233808384,3221225472,3236954112,1067450368,3208642560
#update
idx,dt,pos_x,pos_y,vel_x,vel_y,acc_x,acc_y,lim_x,lim_y,perr_x,perr_y,verr_x,verr_y,uva_vel_x,uva_vel_y,upva_pos_x,upva_pos_y,upva_vel_x,upva_vel_y
0,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,0,0,0,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
1,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,0,0,0,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
2,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,0,0,0,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
3,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,0,0,1073741824,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
4,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,0,0,1073741824,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
5,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,0,0,1073741824,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
6,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,0,0,3221225472,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
7,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,0,0,3221225472,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
8,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,0,0,3221225472,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
9,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,0,0,1065353216,1065353216,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
10,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,0,0,1065353216,1065353216,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
11,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,0,0,1065353216,1065353216,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
12,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1073741824,0,0,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
13,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1073741824,0,0,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
14,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1073741824,0,0,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
15,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1073741824,0,1073741824,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
16,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1073741824,0,1073741824,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
17,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1073741824,0,1073741824,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
18,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1073741824,0,3221225472,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
19,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1073741824,0,3221225472,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
20,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1073741824,0,3221225472,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
21,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1073741824,0,1065353216,1065353216,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
22,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1073741824,0,1065353216,1065353216,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
23,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1073741824,0,1065353216,1065353216,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
24,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,3221225472,0,0,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
25,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,3221225472,0,0,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
26,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,3221225472,0,0,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
27,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,3221225472,0,1073741824,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
28,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,3221225472,0,1073741824,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
29,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,3221225472,0,1073741824,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
30,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,3221225472,0,3221225472,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
31,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,3221225472,0,3221225472,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
32,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,3221225472,0,3221225472,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
33,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,3221225472,0,1065353216,1065353216,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
34,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,3221225472,0,1065353216,1065353216,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
35,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,3221225472,0,1065353216,1065353216,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
36,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,0,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
37,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,0,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
38,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,0,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
39,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,1073741824,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
40,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,1073741824,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
41,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,1073741824,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
42,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,3221225472,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
43,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,3221225472,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
44,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,3221225472,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
45,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,1065353216,1065353216,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
46,1008981770,5,-2,0,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,1065353216,1065353216,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
47,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,0,0,1065353216,1065353216,1065353216,1065353216,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
48,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,0,0,0,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
49,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,0,0,0,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
50,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,0,0,0,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
51,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,0,0,1073741824,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
52,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,0,0,1073741824,0,0,1065353216,5.0000999999974738,-1.9900500001385808,0,1065353216
53,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,0,0,1073741824,0,1077936128,1065353216,5.0300999991595745,-1.9900500001385808,1077936128,1065353216
54,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,0,0,3221225472,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
55,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,0,0,3221225472,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
56,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,0,0,3221225472,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
57,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,0,0,1065353216,1065353216,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
58,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,0,0,1065353216,1065353216,0,1065353216,5.0000999999974738,-1.9900500001385808,0,1065353216
59,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,0,0,1065353216,1065353216,1077936128,1065353216,5.0300999991595745,-1.9900500001385808,1077936128,1065353216
60,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,0,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
61,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,0,0,1017370378,1065185444,5,-2,1017370378,1065185444
62,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,0,0,1078020014,1065185444,5,-2,1078020014,1065185444
63,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,1073741824,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
64,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,1073741824,0,0,1065353216,5,-2,0,1065353216
65,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,1073741824,0,1077936128,1065353216,5,-2,1077936128,1065353216
66,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,3221225472,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
67,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,3221225472,0,1017370378,1065185444,5,-2,1017370378,1065185444
68,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,3221225472,0,1078020014,1065185444,5,-2,1078020014,1065185444
69,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,1065353216,1065353216,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
70,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,1065353216,1065353216,0,1065353216,5,-2,0,1065353216
71,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,1073741824,0,1065353216,1065353216,1077936128,1065353216,5,-2,1077936128,1065353216
72,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,0,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
73,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,0,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
74,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,0,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
75,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,1073741824,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
76,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,1073741824,0,0,1065353216,5.0000999999974738,-1.9900500001385808,0,1065353216
77,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,1073741824,0,1077936128,1065353216,5.0300999991595745,-1.9900500001385808,1077936128,1065353216
78,1008981770,5,-2,3225419776,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,3221225472,0,3225335890,1065185444,4.970100000500679,-1.9900500001385808,3225335890,1065185444
79,1008981770,5,-2,0,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,3221225472,0,1017370378,1065185444,5.0000999999974738,-1.9900500001385808,1017370378,1065185444
80,1008981770,5,-2,1077936128,1065353216,1073741824,3212836864,1065353216,0,3221225472,0,3221225472,0,1078020014,1065185444,5.0300999991595745,-1.9900500001385808,1078020014,1065185444
