#entry
idx,mode,target_is_current,reason_is_gcs,gcs_enabled,mode_exists,armed,land_complete,new_manual_thr,new_is_drift,cur_manual_thr,pilot_thr,non_takeoff_thr,new_requires_pos,position_ok,ekf_alt_ok,in_rc_failsafe,new_allows_rc_fs,result,reason
794,LAND,0,0,1,1,0,0,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
795,LAND,0,0,1,1,0,0,0,0,1,1062584790,1043542835,0,1,0,1,1,1,-
796,LAND,0,0,1,1,0,0,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
797,LAND,0,0,1,1,0,0,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
798,LAND,0,0,1,1,0,0,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
799,LAND,0,0,1,1,0,0,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
800,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,0,0,0,1,1,-
801,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,0,0,0,1,1,-
802,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,0,0,1,1,1,-
803,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,0,0,1,1,1,-
804,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,0,1,0,1,1,-
805,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,0,1,0,1,1,-
806,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,0,1,1,1,1,-
807,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,0,1,1,1,1,-
808,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,1,0,0,1,1,-
809,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,1,0,0,1,1,-
810,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,1,0,1,1,1,-
811,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,1,0,1,1,1,-
812,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,1,1,0,1,1,-
813,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,1,1,0,1,1,-
814,LAND,0,0,1,1,0,1,0,0,0,0,1043542835,0,1,1,1,1,1,-
815,LAND,0,0,1,1,0,1,0,0,1,0,1043542835,0,1,1,1,1,1,-
816,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,0,0,0,1,1,-
817,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,0,0,0,1,1,-
818,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,0,0,1,1,1,-
819,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,0,0,1,1,1,-
820,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,0,1,0,1,1,-
821,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,0,1,0,1,1,-
822,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,0,1,1,1,1,-
823,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,0,1,1,1,1,-
824,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,1,0,0,1,1,-
825,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,1,0,0,1,1,-
826,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
827,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,1,0,1,1,1,-
828,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
829,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
830,LAND,0,0,1,1,0,1,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
831,LAND,0,0,1,1,0,1,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
832,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,0,0,0,1,1,-
833,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,0,0,0,1,0,need alt estimate
834,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,0,0,1,1,1,-
835,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,0,0,1,1,0,need alt estimate
836,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,0,1,0,1,1,-
837,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,0,1,0,1,1,-
838,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,0,1,1,1,1,-
839,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,0,1,1,1,1,-
840,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,1,0,0,1,1,-
841,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,1,0,0,1,0,need alt estimate
842,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,1,0,1,1,1,-
843,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,1,0,1,1,0,need alt estimate
844,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,1,1,0,1,1,-
845,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,1,1,0,1,1,-
846,LAND,0,0,1,1,1,0,0,0,0,0,1043542835,0,1,1,1,1,1,-
847,LAND,0,0,1,1,1,0,0,0,1,0,1043542835,0,1,1,1,1,1,-
848,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,0,0,0,1,1,-
849,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,0,0,0,1,0,need alt estimate
850,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,0,0,1,1,1,-
851,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,0,0,1,1,0,need alt estimate
852,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,0,1,0,1,1,-
853,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,0,1,0,1,1,-
854,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,0,1,1,1,1,-
855,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,0,1,1,1,1,-
856,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,1,0,0,1,1,-
857,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,1,0,0,1,0,need alt estimate
858,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
859,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,1,0,1,1,0,need alt estimate
860,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
861,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
862,LAND,0,0,1,1,1,0,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
863,LAND,0,0,1,1,1,0,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
864,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,0,0,0,1,1,-
865,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,0,0,0,1,0,need alt estimate
866,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,0,0,1,1,1,-
867,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,0,0,1,1,0,need alt estimate
868,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,0,1,0,1,1,-
869,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,0,1,0,1,1,-
870,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,0,1,1,1,1,-
871,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,0,1,1,1,1,-
872,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,1,0,0,1,1,-
873,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,1,0,0,1,0,need alt estimate
874,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,1,0,1,1,1,-
875,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,1,0,1,1,0,need alt estimate
876,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,1,1,0,1,1,-
877,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,1,1,0,1,1,-
878,LAND,0,0,1,1,1,1,0,0,0,0,1043542835,0,1,1,1,1,1,-
879,LAND,0,0,1,1,1,1,0,0,1,0,1043542835,0,1,1,1,1,1,-
880,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,0,0,0,1,1,-
881,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,0,0,0,1,0,need alt estimate
882,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,0,0,1,1,1,-
883,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,0,0,1,1,0,need alt estimate
884,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,0,1,0,1,1,-
885,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,0,1,0,1,1,-
886,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,0,1,1,1,1,-
887,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,0,1,1,1,1,-
888,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,1,0,0,1,1,-
889,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,1,0,0,1,0,need alt estimate
890,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
891,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,1,0,1,1,0,need alt estimate
892,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
893,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
894,LAND,0,0,1,1,1,1,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
895,LAND,0,0,1,1,1,1,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
896,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,0,0,0,1,1,-
897,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,0,0,0,1,1,-
898,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,0,0,1,1,1,-
899,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,0,0,1,1,1,-
900,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,0,1,0,1,1,-
901,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,0,1,0,1,1,-
902,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,0,1,1,1,1,-
903,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,0,1,1,1,1,-
904,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,1,0,0,1,1,-
905,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,1,0,0,1,1,-
906,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,1,0,1,1,1,-
907,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,1,0,1,1,1,-
908,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,1,1,0,1,1,-
909,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,1,1,0,1,1,-
910,LAND,0,1,1,1,0,0,0,0,0,0,1043542835,0,1,1,1,1,1,-
911,LAND,0,1,1,1,0,0,0,0,1,0,1043542835,0,1,1,1,1,1,-
912,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,0,0,0,1,1,-
913,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,0,0,0,1,1,-
914,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,0,0,1,1,1,-
915,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,0,0,1,1,1,-
916,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,0,1,0,1,1,-
917,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,0,1,0,1,1,-
918,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,0,1,1,1,1,-
919,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,0,1,1,1,1,-
920,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,1,0,0,1,1,-
921,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,1,0,0,1,1,-
922,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
923,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,1,0,1,1,1,-
924,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
925,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
926,LAND,0,1,1,1,0,0,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
927,LAND,0,1,1,1,0,0,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
928,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,0,0,0,1,1,-
929,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,0,0,0,1,1,-
930,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,0,0,1,1,1,-
931,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,0,0,1,1,1,-
932,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,0,1,0,1,1,-
933,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,0,1,0,1,1,-
934,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,0,1,1,1,1,-
935,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,0,1,1,1,1,-
936,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,1,0,0,1,1,-
937,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,1,0,0,1,1,-
938,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,1,0,1,1,1,-
939,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,1,0,1,1,1,-
940,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,1,1,0,1,1,-
941,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,1,1,0,1,1,-
942,LAND,0,1,1,1,0,1,0,0,0,0,1043542835,0,1,1,1,1,1,-
943,LAND,0,1,1,1,0,1,0,0,1,0,1043542835,0,1,1,1,1,1,-
944,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,0,0,0,1,1,-
945,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,0,0,0,1,1,-
946,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,0,0,1,1,1,-
947,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,0,0,1,1,1,-
948,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,0,1,0,1,1,-
949,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,0,1,0,1,1,-
950,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,0,1,1,1,1,-
951,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,0,1,1,1,1,-
952,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,1,0,0,1,1,-
953,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,1,0,0,1,1,-
954,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
955,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,1,0,1,1,1,-
956,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
957,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
958,LAND,0,1,1,1,0,1,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
959,LAND,0,1,1,1,0,1,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
960,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,0,0,0,1,1,-
961,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,0,0,0,1,0,need alt estimate
962,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,0,0,1,1,1,-
963,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,0,0,1,1,0,need alt estimate
964,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,0,1,0,1,1,-
965,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,0,1,0,1,1,-
966,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,0,1,1,1,1,-
967,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,0,1,1,1,1,-
968,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,1,0,0,1,1,-
969,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,1,0,0,1,0,need alt estimate
970,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,1,0,1,1,1,-
971,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,1,0,1,1,0,need alt estimate
972,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,1,1,0,1,1,-
973,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,1,1,0,1,1,-
974,LAND,0,1,1,1,1,0,0,0,0,0,1043542835,0,1,1,1,1,1,-
975,LAND,0,1,1,1,1,0,0,0,1,0,1043542835,0,1,1,1,1,1,-
976,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,0,0,0,1,1,-
977,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,0,0,0,1,0,need alt estimate
978,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,0,0,1,1,1,-
979,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,0,0,1,1,0,need alt estimate
980,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,0,1,0,1,1,-
981,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,0,1,0,1,1,-
982,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,0,1,1,1,1,-
983,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,0,1,1,1,1,-
984,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,1,0,0,1,1,-
985,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,1,0,0,1,0,need alt estimate
986,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
987,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,1,0,1,1,0,need alt estimate
988,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
989,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
990,LAND,0,1,1,1,1,0,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
991,LAND,0,1,1,1,1,0,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
992,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,0,0,0,1,1,-
993,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,0,0,0,1,0,need alt estimate
994,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,0,0,1,1,1,-
995,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,0,0,1,1,0,need alt estimate
996,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,0,1,0,1,1,-
997,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,0,1,0,1,1,-
998,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,0,1,1,1,1,-
999,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,0,1,1,1,1,-
1000,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,1,0,0,1,1,-
1001,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,1,0,0,1,0,need alt estimate
1002,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,1,0,1,1,1,-
1003,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,1,0,1,1,0,need alt estimate
1004,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,1,1,0,1,1,-
1005,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,1,1,0,1,1,-
1006,LAND,0,1,1,1,1,1,0,0,0,0,1043542835,0,1,1,1,1,1,-
1007,LAND,0,1,1,1,1,1,0,0,1,0,1043542835,0,1,1,1,1,1,-
1008,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,0,0,0,1,1,-
1009,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,0,0,0,1,0,need alt estimate
1010,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,0,0,1,1,1,-
1011,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,0,0,1,1,0,need alt estimate
1012,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,0,1,0,1,1,-
1013,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,0,1,0,1,1,-
1014,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,0,1,1,1,1,-
1015,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,0,1,1,1,1,-
1016,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,1,0,0,1,1,-
1017,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,1,0,0,1,0,need alt estimate
1018,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,1,0,1,1,1,-
1019,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,1,0,1,1,0,need alt estimate
1020,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,1,1,0,1,1,-
1021,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,1,1,0,1,1,-
1022,LAND,0,1,1,1,1,1,0,0,0,1062584790,1043542835,0,1,1,1,1,1,-
1023,LAND,0,1,1,1,1,1,0,0,1,1062584790,1043542835,0,1,1,1,1,1,-
1024,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,0,0,0,0,1,-
1025,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,0,0,0,0,1,-
1026,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1027,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1028,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,0,1,0,0,1,-
1029,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,0,1,0,0,1,-
1030,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1031,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1032,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,1,0,0,0,1,-
1033,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,1,0,0,0,1,-
1034,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1035,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1036,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,1,1,0,0,1,-
1037,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,1,1,0,0,1,-
1038,ACRO,0,0,1,1,0,0,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1039,ACRO,0,0,1,1,0,0,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1040,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,0,0,0,0,1,-
1041,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1042,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1043,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1044,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,0,1,0,0,1,-
1045,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1046,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1047,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1048,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,1,0,0,0,1,-
1049,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
1050,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1051,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1052,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,1,1,0,0,1,-
1053,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1054,ACRO,0,0,1,1,0,0,1,0,0,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1055,ACRO,0,0,1,1,0,0,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1056,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,0,0,0,0,1,-
1057,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,0,0,0,0,1,-
1058,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1059,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1060,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,0,1,0,0,1,-
1061,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,0,1,0,0,1,-
1062,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1063,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1064,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,1,0,0,0,1,-
1065,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,1,0,0,0,1,-
1066,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1067,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1068,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,1,1,0,0,1,-
1069,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,1,1,0,0,1,-
1070,ACRO,0,0,1,1,0,1,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1071,ACRO,0,0,1,1,0,1,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1072,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,0,0,0,0,1,-
1073,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1074,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1075,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1076,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,0,1,0,0,1,-
1077,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1078,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1079,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1080,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,1,0,0,0,1,-
1081,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
