#control
kind,a,b,c,d,e,f,out1,out2
upd_pos,0,1056964608,3204448256,0,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,0,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,0,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,0,1056964608,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,0,1065353216,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,0,1073741824,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,1065353216,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,1065353216,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,1065353216,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,1065353216,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,1065353216,1056964608,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,1065353216,1065353216,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,3204448256,1065353216,1073741824,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,3212836864,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,3212836864,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,3212836864,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,3212836864,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,3212836864,1056964608,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,3212836864,1065353216,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,3212836864,1073741824,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,0,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,0,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,0,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,0,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,0,1056964608,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,0,1065353216,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,0,1073741824,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,1065353216,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,1065353216,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,1065353216,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,1065353216,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,1065353216,1056964608,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,1065353216,1065353216,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,0,1065353216,1073741824,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,3212836864,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,3212836864,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,3212836864,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,3212836864,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,3212836864,1056964608,0,0,7.5000999999974738
upd_pos,0,1056964608,1056964608,3212836864,1065353216,0,0,7.5000999999974738
upd_pos,0,1056964608,1056964608,3212836864,1073741824,0,0,7.5000999999974738
upd_pos,0,1056964608,1056964608,0,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,0,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,0,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,0,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1056964608,0,1056964608,0,0,7.5000999999974738
upd_pos,0,1056964608,1056964608,0,1065353216,0,0,7.5000999999974738
upd_pos,0,1056964608,1056964608,0,1073741824,0,0,7.5000999999974738
upd_pos,0,1056964608,1056964608,1065353216,3221225472,0,1008981770,7.5
upd_pos,0,1056964608,1056964608,1065353216,3212836864,0,1008981770,7.5
upd_pos,0,1056964608,1056964608,1065353216,3204448256,0,1008981770,7.5
upd_pos,0,1056964608,1056964608,1065353216,0,0,1008981770,7.5
upd_pos,0,1056964608,1056964608,1065353216,1056964608,0,0,7.5
upd_pos,0,1056964608,1056964608,1065353216,1065353216,0,0,7.5
upd_pos,0,1056964608,1056964608,1065353216,1073741824,0,0,7.5
upd_pos,0,1056964608,1065353216,3212836864,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,3212836864,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,3212836864,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,3212836864,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,3212836864,1056964608,0,0,7.5000999999974738
upd_pos,0,1056964608,1065353216,3212836864,1065353216,0,0,7.5000999999974738
upd_pos,0,1056964608,1065353216,3212836864,1073741824,0,0,7.5000999999974738
upd_pos,0,1056964608,1065353216,0,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,0,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,0,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,0,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1065353216,0,1056964608,0,0,7.5000999999974738
upd_pos,0,1056964608,1065353216,0,1065353216,0,0,7.5000999999974738
upd_pos,0,1056964608,1065353216,0,1073741824,0,0,7.5000999999974738
upd_pos,0,1056964608,1065353216,1065353216,3221225472,0,1008981770,7.5
upd_pos,0,1056964608,1065353216,1065353216,3212836864,0,1008981770,7.5
upd_pos,0,1056964608,1065353216,1065353216,3204448256,0,1008981770,7.5
upd_pos,0,1056964608,1065353216,1065353216,0,0,1008981770,7.5
upd_pos,0,1056964608,1065353216,1065353216,1056964608,0,0,7.5
upd_pos,0,1056964608,1065353216,1065353216,1065353216,0,0,7.5
upd_pos,0,1056964608,1065353216,1065353216,1073741824,0,0,7.5
upd_pos,0,1056964608,1073741824,3212836864,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,3212836864,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,3212836864,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,3212836864,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,3212836864,1056964608,0,0,7.5000999999974738
upd_pos,0,1056964608,1073741824,3212836864,1065353216,0,0,7.5000999999974738
upd_pos,0,1056964608,1073741824,3212836864,1073741824,0,0,7.5000999999974738
upd_pos,0,1056964608,1073741824,0,3221225472,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,0,3212836864,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,0,3204448256,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,0,0,0,1008981770,7.5000999999974738
upd_pos,0,1056964608,1073741824,0,1056964608,0,0,7.5000999999974738
upd_pos,0,1056964608,1073741824,0,1065353216,0,0,7.5000999999974738
upd_pos,0,1056964608,1073741824,0,1073741824,0,0,7.5000999999974738
upd_pos,0,1056964608,1073741824,1065353216,3221225472,0,1008981770,7.5
upd_pos,0,1056964608,1073741824,1065353216,3212836864,0,1008981770,7.5
upd_pos,0,1056964608,1073741824,1065353216,3204448256,0,1008981770,7.5
upd_pos,0,1056964608,1073741824,1065353216,0,0,1008981770,7.5
upd_pos,0,1056964608,1073741824,1065353216,1056964608,0,0,7.5
upd_pos,0,1056964608,1073741824,1065353216,1065353216,0,0,7.5
upd_pos,0,1056964608,1073741824,1065353216,1073741824,0,0,7.5
upd_pos,0,1073741824,3221225472,3212836864,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,3212836864,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,3212836864,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,3212836864,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,3212836864,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,3212836864,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,3212836864,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,0,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,0,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,0,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,0,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,0,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,0,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,0,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,1065353216,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,1065353216,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,1065353216,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,1065353216,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,1065353216,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,1065353216,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3221225472,1065353216,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,3212836864,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,3212836864,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,3212836864,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,3212836864,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,3212836864,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,3212836864,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,3212836864,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,0,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,0,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,0,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,0,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,0,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,0,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,0,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,1065353216,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,1065353216,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,1065353216,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,1065353216,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,1065353216,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,1065353216,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3212836864,1065353216,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,3212836864,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,3212836864,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,3212836864,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,3212836864,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,3212836864,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,3212836864,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,3212836864,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,0,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,0,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,0,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,0,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,0,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,0,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,0,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,1065353216,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,1065353216,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,1065353216,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,1065353216,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,1065353216,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,1065353216,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,3204448256,1065353216,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,3212836864,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,3212836864,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,3212836864,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,3212836864,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,3212836864,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,3212836864,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,3212836864,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,0,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,0,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,0,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,0,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,0,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,0,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,0,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,1065353216,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,1065353216,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,1065353216,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,1065353216,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,1065353216,1056964608,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,1065353216,1065353216,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,0,1065353216,1073741824,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,3212836864,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,3212836864,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,3212836864,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,3212836864,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,3212836864,1056964608,0,0,7.5003999999898952
upd_pos,0,1073741824,1056964608,3212836864,1065353216,0,0,7.5003999999898952
upd_pos,0,1073741824,1056964608,3212836864,1073741824,0,0,7.5003999999898952
upd_pos,0,1073741824,1056964608,0,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,0,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,0,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,0,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1056964608,0,1056964608,0,0,7.5003999999898952
upd_pos,0,1073741824,1056964608,0,1065353216,0,0,7.5003999999898952
upd_pos,0,1073741824,1056964608,0,1073741824,0,0,7.5003999999898952
upd_pos,0,1073741824,1056964608,1065353216,3221225472,0,1025758986,7.5
upd_pos,0,1073741824,1056964608,1065353216,3212836864,0,1025758986,7.5
upd_pos,0,1073741824,1056964608,1065353216,3204448256,0,1025758986,7.5
upd_pos,0,1073741824,1056964608,1065353216,0,0,1025758986,7.5
upd_pos,0,1073741824,1056964608,1065353216,1056964608,0,0,7.5
upd_pos,0,1073741824,1056964608,1065353216,1065353216,0,0,7.5
upd_pos,0,1073741824,1056964608,1065353216,1073741824,0,0,7.5
upd_pos,0,1073741824,1065353216,3212836864,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,3212836864,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,3212836864,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,3212836864,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,3212836864,1056964608,0,0,7.5003999999898952
upd_pos,0,1073741824,1065353216,3212836864,1065353216,0,0,7.5003999999898952
upd_pos,0,1073741824,1065353216,3212836864,1073741824,0,0,7.5003999999898952
upd_pos,0,1073741824,1065353216,0,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,0,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,0,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,0,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1065353216,0,1056964608,0,0,7.5003999999898952
upd_pos,0,1073741824,1065353216,0,1065353216,0,0,7.5003999999898952
upd_pos,0,1073741824,1065353216,0,1073741824,0,0,7.5003999999898952
upd_pos,0,1073741824,1065353216,1065353216,3221225472,0,1025758986,7.5
upd_pos,0,1073741824,1065353216,1065353216,3212836864,0,1025758986,7.5
upd_pos,0,1073741824,1065353216,1065353216,3204448256,0,1025758986,7.5
upd_pos,0,1073741824,1065353216,1065353216,0,0,1025758986,7.5
upd_pos,0,1073741824,1065353216,1065353216,1056964608,0,0,7.5
upd_pos,0,1073741824,1065353216,1065353216,1065353216,0,0,7.5
upd_pos,0,1073741824,1065353216,1065353216,1073741824,0,0,7.5
upd_pos,0,1073741824,1073741824,3212836864,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,3212836864,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,3212836864,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,3212836864,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,3212836864,1056964608,0,0,7.5003999999898952
upd_pos,0,1073741824,1073741824,3212836864,1065353216,0,0,7.5003999999898952
upd_pos,0,1073741824,1073741824,3212836864,1073741824,0,0,7.5003999999898952
upd_pos,0,1073741824,1073741824,0,3221225472,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,0,3212836864,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,0,3204448256,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,0,0,0,1025758986,7.5003999999898952
upd_pos,0,1073741824,1073741824,0,1056964608,0,0,7.5003999999898952
upd_pos,0,1073741824,1073741824,0,1065353216,0,0,7.5003999999898952
upd_pos,0,1073741824,1073741824,0,1073741824,0,0,7.5003999999898952
upd_pos,0,1073741824,1073741824,1065353216,3221225472,0,1025758986,7.5
upd_pos,0,1073741824,1073741824,1065353216,3212836864,0,1025758986,7.5
upd_pos,0,1073741824,1073741824,1065353216,3204448256,0,1025758986,7.5
upd_pos,0,1073741824,1073741824,1065353216,0,0,1025758986,7.5
upd_pos,0,1073741824,1073741824,1065353216,1056964608,0,0,7.5
upd_pos,0,1073741824,1073741824,1065353216,1065353216,0,0,7.5
upd_pos,0,1073741824,1073741824,1065353216,1073741824,0,0,7.5
upd_pos,0,1106247680,3221225472,3212836864,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,3212836864,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,3212836864,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,3212836864,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,3212836864,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,3212836864,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,3212836864,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,0,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,0,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,0,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,0,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,0,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,0,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,0,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,1065353216,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,1065353216,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,1065353216,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,1065353216,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,1065353216,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,1065353216,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3221225472,1065353216,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,3212836864,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,3212836864,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,3212836864,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,3212836864,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,3212836864,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,3212836864,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,3212836864,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,0,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,0,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,0,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,0,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,0,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,0,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,0,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,1065353216,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,1065353216,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,1065353216,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,1065353216,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,1065353216,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,1065353216,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3212836864,1065353216,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,3212836864,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,3212836864,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,3212836864,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,3212836864,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,3212836864,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,3212836864,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,3212836864,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,0,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,0,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,0,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,0,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,0,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,0,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,0,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,1065353216,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,1065353216,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,1065353216,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,1065353216,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,1065353216,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,1065353216,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,3204448256,1065353216,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,3212836864,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,3212836864,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,3212836864,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,3212836864,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,3212836864,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,3212836864,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,3212836864,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,0,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,0,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,0,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,0,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,0,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,0,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,0,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,1065353216,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,1065353216,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,1065353216,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,1065353216,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,1065353216,1056964608,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,1065353216,1065353216,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,0,1065353216,1073741824,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,3212836864,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,3212836864,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,3212836864,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,3212836864,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,3212836864,1056964608,0,0,7.5060000000521541
upd_pos,0,1106247680,1056964608,3212836864,1065353216,0,0,7.5060000000521541
upd_pos,0,1106247680,1056964608,3212836864,1073741824,0,0,7.5060000000521541
upd_pos,0,1106247680,1056964608,0,3221225472,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,0,3212836864,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,0,3204448256,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,0,0,0,1058642329,7.5060000000521541
upd_pos,0,1106247680,1056964608,0,1056964608,0,0,7.5060000000521541
upd_pos,0,1106247680,1056964608,0,1065353216,0,0,7.5060000000521541
upd_pos,0,1106247680,1056964608,0,1073741824,0,0,7.5060000000521541
