#limits
idx,speed,accel,shaping_jerk,ang_vel_r,ang_vel_p,accel_r,accel_p,ff,vel_max,accel_max,jerk_max
209,1069128090,1051931443,1063675494,3263901601,1112186748,3239897098
210,1069128090,1051931443,1075419546,3260927618,3263409088,3239897098
211,1069128090,1051931443,3218708890,1118535233,3237019219,3239897098
212,1069128090,1065353216,0,3240041013,1120056362,3239897098
213,1069128090,1065353216,1063675494,3265585425,1112729343,3239897098
214,1069128090,1065353216,1075419546,3261707071,3265069503,3239897098
215,1069128090,1065353216,3218708890,1120117937,3224087016,3239897098
216,1069128090,1069128090,0,3241915101,1120056362,3239897098
217,1069128090,1069128090,1063675494,3265731044,1112362337,3239897098
218,1069128090,1069128090,1075419546,3261361586,3265227738,3239897098
219,1069128090,1069128090,3218708890,1120148120,3211324790,3239897098
220,1069128090,1069966950,0,3242002717,1120056362,3239897098
221,1069128090,1069966950,1063675494,3265737851,1112345178,3239897098
222,1069128090,1069966950,1075419546,3261345433,3265235136,3239897098
223,1069128090,1069966950,3218708890,1120149531,3209934612,3239897098
224,1069966950,3217031168,0,1073885153,1120147248,3239897098
225,1069966950,3217031168,1063675494,3264680697,1115301965,3239897098
226,1069966950,3217031168,1075419546,3263656882,3264076053,3239897098
227,1069966950,3217031168,3218708890,1120005780,3244975527,3239897098
228,1069966950,3212836864,0,1071359422,1120147248,3239897098
229,1069966950,3212836864,1063675494,3264706620,1115236629,3239897098
230,1069966950,3212836864,1075419546,3263626129,3264104223,3239897098
231,1069966950,3212836864,3218708890,1120011153,3244644676,3239897098
232,1069966950,3199415091,0,1060307717,1120147248,3239897098
233,1069966950,3199415091,1063675494,3264789459,1115027850,3239897098
234,1069966950,3199415091,1075419546,3263527861,3264194238,3239897098
235,1069966950,3199415091,3218708890,1120028325,3243587442,3239897098
236,1069966950,0,0,2147483648,1120147248,3239897098
237,1069966950,0,1063675494,3264846433,1114884259,3239897098
238,1069966950,0,1075419546,3263460276,3264256146,3239897098
239,1069966950,0,3218708890,1120040133,3242860322,3239897098
240,1069966950,1051931443,0,3207791365,1120147248,3239897098
241,1069966950,1051931443,1063675494,3264903405,1114740668,3239897098
242,1069966950,1051931443,1075419546,3263392690,3264318056,3239897098
243,1069966950,1051931443,3218708890,1120051942,3242133201,3239897098
244,1069966950,1065353216,0,3218843070,1120147248,3239897098
245,1069966950,1065353216,1063675494,3264986244,1114531889,3239897098
246,1069966950,1065353216,1075419546,3263294421,3264408071,3239897098
247,1069966950,1065353216,3218708890,1120069113,3241075969,3239897098
248,1069966950,1069128090,0,3221327898,1120147248,3239897098
249,1069966950,1069128090,1063675494,3265011373,1114468555,3239897098
250,1069966950,1069128090,1075419546,3263264612,3264435377,3239897098
251,1069966950,1069128090,3218708890,1120074322,3240755257,3239897098
252,1069966950,1069966950,0,3221388378,1120147248,3239897098
253,1069966950,1069966950,1063675494,3265012548,1114465595,3239897098
254,1069966950,1069966950,1075419546,3263263219,3264436654,3239897098
255,1069966950,1069966950,3218708890,1120074566,3240740264,3239897098
#accellean
idx,acc_n,acc_e,cos_yaw,sin_yaw,roll,pitch
0,3256877056,3256877056,1065353216,0,3208991659,1068124579
1,3256877056,3239051264,1065353216,0,3193720647,1068124579
2,3256877056,3223322624,1065353216,0,3178779901,1068124579
3,3256877056,0,1065353216,0,0,1068124579
4,3256877056,1075838976,1065353216,0,1031296253,1068124579
5,3256877056,1091567616,1065353216,0,1046236999,1068124579
6,3256877056,1109393408,1065353216,0,1061508011,1068124579
7,3239051264,3256877056,1065353216,0,3214930315,1061033631
8,3239051264,3239051264,1065353216,0,3206034432,1061033631
9,3239051264,3223322624,1065353216,0,3191741740,1061033631
10,3239051264,0,1065353216,0,0,1061033631
11,3239051264,1075838976,1065353216,0,1044258092,1061033631
12,3239051264,1091567616,1065353216,0,1058550784,1061033631
13,3239051264,1109393408,1065353216,0,1067446667,1061033631
14,3223322624,3256877056,1065353216,0,3215546294,1048549985
15,3223322624,3239051264,1065353216,0,3208254555,1048549985
16,3223322624,3223322624,1065353216,0,3195534848,1048549985
17,3223322624,0,1065353216,0,0,1048549985
18,3223322624,1075838976,1065353216,0,1048051200,1048549985
19,3223322624,1091567616,1065353216,0,1060770907,1048549985
20,3223322624,1109393408,1065353216,0,1068062646,1048549985
21,0,3256877056,1065353216,0,3215608227,2147483648
22,0,3239051264,1065353216,0,3208517279,2147483648
23,0,3223322624,1065353216,0,3196033633,2147483648
24,0,0,1065353216,0,0,2147483648
25,0,1075838976,1065353216,0,1048549985,2147483648
26,0,1091567616,1065353216,0,1061033631,2147483648
27,0,1109393408,1065353216,0,1068124579,2147483648
28,1075838976,3256877056,1065353216,0,3215546294,3196033633
29,1075838976,3239051264,1065353216,0,3208254555,3196033633
30,1075838976,3223322624,1065353216,0,3195534848,3196033633
31,1075838976,0,1065353216,0,0,3196033633
32,1075838976,1075838976,1065353216,0,1048051200,3196033633
33,1075838976,1091567616,1065353216,0,1060770907,3196033633
34,1075838976,1109393408,1065353216,0,1068062646,3196033633
35,1091567616,3256877056,1065353216,0,3214930315,3208517279
36,1091567616,3239051264,1065353216,0,3206034432,3208517279
37,1091567616,3223322624,1065353216,0,3191741740,3208517279
38,1091567616,0,1065353216,0,0,3208517279
39,1091567616,1075838976,1065353216,0,1044258092,3208517279
40,1091567616,1091567616,1065353216,0,1058550784,3208517279
41,1091567616,1109393408,1065353216,0,1067446667,3208517279
42,1109393408,3256877056,1065353216,0,3208991659,3215608227
43,1109393408,3239051264,1065353216,0,3193720647,3215608227
44,1109393408,3223322624,1065353216,0,3178779901,3215608227
45,1109393408,0,1065353216,0,0,3215608227
46,1109393408,1075838976,1065353216,0,1031296253,3215608227
47,1109393408,1091567616,1065353216,0,1046236999,3215608227
48,1109393408,1109393408,1065353216,0,1061508011,3215608227
#angleconv
idx,x,accel_from_rad,accel_from_deg,rad_from_accel,deg_from_accel,expo,shaped
0,3217031168,3272231334,3196287690,3189468285,3238732929,3201092813,3212836864
1,3217031168,3272231334,3196287690,3189468285,3238732929,3192704205,3212836864
2,3217031168,3272231334,3196287690,3189468285,3238732929,0,3212836864
3,3217031168,3272231334,3196287690,3189468285,3238732929,1045220557,3212836864
4,3217031168,3272231334,3196287690,3189468285,3238732929,1053609165,3212836864
5,3217031168,3272231334,3196287690,3189468285,3238732929,1058642330,3212836864
6,3217031168,3272231334,3196287690,3189468285,3238732929,1061997773,3212836864
7,3217031168,3272231334,3196287690,3189468285,3238732929,1065353216,3212836864
8,3217031168,3272231334,3196287690,3189468285,3238732929,1067030938,3212836864
9,3216611738,3265368965,3195941039,3189133696,3238433390,3201092813,3212836864
10,3216611738,3265368965,3195941039,3189133696,3238433390,3192704205,3212836864
11,3216611738,3265368965,3195941039,3189133696,3238433390,0,3212836864
12,3216611738,3265368965,3195941039,3189133696,3238433390,1045220557,3212836864
13,3216611738,3265368965,3195941039,3189133696,3238433390,1053609165,3212836864
14,3216611738,3265368965,3195941039,3189133696,3238433390,1058642330,3212836864
15,3216611738,3265368965,3195941039,3189133696,3238433390,1061997773,3212836864
16,3216611738,3265368965,3195941039,3189133696,3238433390,1065353216,3212836864
17,3216611738,3265368965,3195941039,3189133696,3238433390,1067030938,3212836864
18,3216192307,3261296230,3195366370,3188798611,3238133406,3201092813,3212836864
19,3216192307,3261296230,3195366370,3188798611,3238133406,3192704205,3212836864
20,3216192307,3261296230,3195366370,3188798611,3238133406,0,3212836864
21,3216192307,3261296230,3195366370,3188798611,3238133406,1045220557,3212836864
22,3216192307,3261296230,3195366370,3188798611,3238133406,1053609165,3212836864
23,3216192307,3261296230,3195366370,3188798611,3238133406,1058642330,3212836864
24,3216192307,3261296230,3195366370,3188798611,3238133406,1061997773,3212836864
25,3216192307,3261296230,3195366370,3188798611,3238133406,1065353216,3212836864
26,3216192307,3261296230,3195366370,3188798611,3238133406,1067030938,3212836864
27,3215772877,3257844578,3194791728,3188463049,3237663303,3201092813,3212836864
28,3215772877,3257844578,3194791728,3188463049,3237663303,3192704205,3212836864
29,3215772877,3257844578,3194791728,3188463049,3237663303,0,3212836864
30,3215772877,3257844578,3194791728,3188463049,3237663303,1045220557,3212836864
31,3215772877,3257844578,3194791728,3188463049,3237663303,1053609165,3212836864
32,3215772877,3257844578,3194791728,3188463049,3237663303,1058642330,3212836864
33,3215772877,3257844578,3194791728,3188463049,3237663303,1061997773,3212836864
34,3215772877,3257844578,3194791728,3188463049,3237663303,1065353216,3212836864
35,3215772877,3257844578,3194791728,3188463049,3237663303,1067030938,3212836864
36,3215353447,3255651420,3194217109,3188127024,3237061652,3201092813,3212836864
37,3215353447,3255651420,3194217109,3188127024,3237061652,3192704205,3212836864
38,3215353447,3255651420,3194217109,3188127024,3237061652,0,3212836864
39,3215353447,3255651420,3194217109,3188127024,3237061652,1045220557,3212836864
40,3215353447,3255651420,3194217109,3188127024,3237061652,1053609165,3212836864
41,3215353447,3255651420,3194217109,3188127024,3237061652,1058642330,3212836864
42,3215353447,3255651420,3194217109,3188127024,3237061652,1061997773,3212836864
43,3215353447,3255651420,3194217109,3188127024,3237061652,1065353216,3212836864
44,3215353447,3255651420,3194217109,3188127024,3237061652,1067030938,3212836864
45,3214934016,3253476417,3193642512,3187790551,3236459200,3201092813,3212836864
46,3214934016,3253476417,3193642512,3187790551,3236459200,3192704205,3212836864
47,3214934016,3253476417,3193642512,3187790551,3236459200,0,3212836864
48,3214934016,3253476417,3193642512,3187790551,3236459200,1045220557,3212836864
49,3214934016,3253476417,3193642512,3187790551,3236459200,1053609165,3212836864
50,3214934016,3253476417,3193642512,3187790551,3236459200,1058642330,3212836864
51,3214934016,3253476417,3193642512,3187790551,3236459200,1061997773,3212836864
52,3214934016,3253476417,3193642512,3187790551,3236459200,1065353216,3212836864
53,3214934016,3253476417,3193642512,3187790551,3236459200,1067030938,3212836864
54,3214514586,3251227430,3193067937,3187236260,3235855981,3201092813,3212836864
55,3214514586,3251227430,3193067937,3187236260,3235855981,3192704205,3212836864
56,3214514586,3251227430,3193067937,3187236260,3235855981,0,3212836864
57,3214514586,3251227430,3193067937,3187236260,3235855981,1045220557,3212836864
58,3214514586,3251227430,3193067937,3187236260,3235855981,1053609165,3212836864
59,3214514586,3251227430,3193067937,3187236260,3235855981,1058642330,3212836864
60,3214514586,3251227430,3193067937,3187236260,3235855981,1061997773,3212836864
61,3214514586,3251227430,3193067937,3187236260,3235855981,1065353216,3212836864
62,3214514586,3251227430,3193067937,3187236260,3235855981,1067030938,3212836864
63,3214095155,3249491374,3192493384,3186561625,3235252016,3201092813,3212836864
64,3214095155,3249491374,3192493384,3186561625,3235252016,3192704205,3212836864
65,3214095155,3249491374,3192493384,3186561625,3235252016,0,3212836864
66,3214095155,3249491374,3192493384,3186561625,3235252016,1045220557,3212836864
67,3214095155,3249491374,3192493384,3186561625,3235252016,1053609165,3212836864
68,3214095155,3249491374,3192493384,3186561625,3235252016,1058642330,3212836864
69,3214095155,3249491374,3192493384,3186561625,3235252016,1061997773,3212836864
70,3214095155,3249491374,3192493384,3186561625,3235252016,1065353216,3212836864
71,3214095155,3249491374,3192493384,3186561625,3235252016,1067030938,3212836864
72,3213675725,3248104518,3191918851,3185886195,3234647340,3201092813,3212836864
73,3213675725,3248104518,3191918851,3185886195,3234647340,3192704205,3212836864
74,3213675725,3248104518,3191918851,3185886195,3234647340,0,3212836864
75,3213675725,3248104518,3191918851,3185886195,3234647340,1045220557,3212836864
76,3213675725,3248104518,3191918851,3185886195,3234647340,1053609165,3212836864
77,3213675725,3248104518,3191918851,3185886195,3234647340,1058642330,3212836864
78,3213675725,3248104518,3191918851,3185886195,3234647340,1061997773,3212836864
79,3213675725,3248104518,3191918851,3185886195,3234647340,1065353216,3212836864
80,3213675725,3248104518,3191918851,3185886195,3234647340,1067030938,3212836864
81,3213256295,3246965961,3191344337,3185210003,3234041981,3201092813,3212836864
82,3213256295,3246965961,3191344337,3185210003,3234041981,3192704205,3212836864
83,3213256295,3246965961,3191344337,3185210003,3234041981,0,3212836864
84,3213256295,3246965961,3191344337,3185210003,3234041981,1045220557,3212836864
85,3213256295,3246965961,3191344337,3185210003,3234041981,1053609165,3212836864
86,3213256295,3246965961,3191344337,3185210003,3234041981,1058642330,3212836864
87,3213256295,3246965961,3191344337,3185210003,3234041981,1061997773,3212836864
88,3213256295,3246965961,3191344337,3185210003,3234041981,1065353216,3212836864
89,3213256295,3246965961,3191344337,3185210003,3234041981,1067030938,3212836864
90,3212836864,3245628932,3190769840,3184533079,3233435967,3201092813,3212836864
91,3212836864,3245628932,3190769840,3184533079,3233435967,3192704205,3212836864
92,3212836864,3245628932,3190769840,3184533079,3233435967,0,3212836864
93,3212836864,3245628932,3190769840,3184533079,3233435967,1045220557,3212836864
94,3212836864,3245628932,3190769840,3184533079,3233435967,1053609165,3212836864
95,3212836864,3245628932,3190769840,3184533079,3233435967,1058642330,3212836864
96,3212836864,3245628932,3190769840,3184533079,3233435967,1061997773,3212836864
97,3212836864,3245628932,3190769840,3184533079,3233435967,1065353216,3212836864
98,3212836864,3245628932,3190769840,3184533079,3233435967,1067030938,3212836864
99,3211998003,3243993673,3190195362,3183855458,3232829330,3201092813,3212228993
100,3211998003,3243993673,3190195362,3183855458,3232829330,3192704205,3212131938
101,3211998003,3243993673,3190195362,3183855458,3232829330,0,3211998003
102,3211998003,3243993673,3190195362,3183855458,3232829330,1045220557,3211801233
103,3211998003,3243993673,3190195362,3183855458,3232829330,1053609165,3211483862
104,3211998003,3243993673,3190195362,3183855458,3232829330,1058642330,3210886023
105,3211998003,3243993673,3190195362,3183855458,3232829330,1061997773,3209341609
106,3211998003,3243993673,3190195362,3183855458,3232829330,1065353216,3211998003
107,3211998003,3243993673,3190195362,3183855458,3232829330,1067030938,3211998003
108,3211159143,3242572310,3189620900,3183177175,3232222099,3201092813,3211603245
109,3211159143,3242572310,3189620900,3183177175,3232222099,3192704205,3211415066
110,3211159143,3242572310,3189620900,3183177175,3232222099,0,3211159143
111,3211159143,3242572310,3189620900,3183177175,3232222099,1045220557,3210790863
112,3211159143,3242572310,3189620900,3183177175,3232222099,1053609165,3210215425
113,3211159143,3242572310,3189620900,3183177175,3232222099,1058642330,3209189643
114,3211159143,3242572310,3189620900,3183177175,3232222099,1061997773,3206845002
115,3211159143,3242572310,3189620900,3183177175,3232222099,1065353216,3211159143
116,3211159143,3242572310,3189620900,3183177175,3232222099,1067030938,3211159143
117,3210320282,3241319576,3189046454,3182498262,3231614305,3201092813,3210958818
118,3210320282,3241319576,3189046454,3182498262,3231614305,3192704205,3210685941
119,3210320282,3241319576,3189046454,3182498262,3231614305,0,3210320282
120,3210320282,3241319576,3189046454,3182498262,3231614305,1045220557,3209804837
121,3210320282,3241319576,3189046454,3182498262,3231614305,1053609165,3209023862
122,3210320282,3241319576,3189046454,3182498262,3231614305,1058642330,3207700983
123,3210320282,3241319576,3189046454,3182498262,3231614305,1061997773,3204972544
124,3210320282,3241319576,3189046454,3182498262,3231614305,1065353216,3210320282
125,3210320282,3241319576,3189046454,3182498262,3231614305,1067030938,3210320282
126,3209481421,3240201872,3188472022,3181818751,3231005975,3201092813,3210294861
127,3209481421,3240201872,3188472022,3181818751,3231005975,3192704205,3209944242
128,3209481421,3240201872,3188472022,3181818751,3231005975,0,3209481421
129,3209481421,3240201872,3188472022,3181818751,3231005975,1045220557,3208842290
130,3209481421,3240201872,3188472022,3181818751,3231005975,1053609165,3207902390
131,3209481421,3240201872,3188472022,3181818751,3231005975,1058642330,3206384089
132,3209481421,3240201872,3188472022,3181818751,3231005975,1061997773,3202584122
133,3209481421,3240201872,3188472022,3181818751,3231005975,1065353216,3209481421
134,3209481421,3240201872,3188472022,3181818751,3231005975,1067030938,3209481421
135,3208642560,3239193703,3187897605,3181138680,3230397144,3201092813,3209610476
136,3208642560,3239193703,3187897605,3181138680,3230397144,3192704205,3209189644
137,3208642560,3239193703,3187897605,3181138680,3230397144,0,3208642560
138,3208642560,3239193703,3187897605,3181138680,3230397144,1045220557,3207902389
139,3208642560,3239193703,3187897605,3181138680,3230397144,1053609165,3206845002
140,3208642560,3239193703,3187897605,3181138680,3230397144,1058642330,3205210857
141,3208642560,3239193703,3187897605,3181138680,3230397144,1061997773,3200253952
142,3208642560,3239193703,3187897605,3181138680,3230397144,1065353216,3208642560
143,3208642560,3239193703,3187897605,3181138680,3230397144,1067030938,3208642560
144,3207803699,3238275347,3186975362,3180458081,3229787840,3201092813,3208904704
145,3207803699,3238275347,3186975362,3180458081,3229787840,3192704205,3208421808
146,3207803699,3238275347,3186975362,3180458081,3229787840,0,3207803699
147,3207803699,3238275347,3186975362,3180458081,3229787840,1045220557,3206984347
148,3207803699,3238275347,3186975362,3180458081,3229787840,1053609165,3205846357
149,3207803699,3238275347,3186975362,3180458081,3229787840,1058642330,3203869730
150,3207803699,3238275347,3186975362,3180458081,3229787840,1061997773,3198347449
151,3207803699,3238275347,3186975362,3180458081,3229787840,1065353216,3207803699
152,3207803699,3238275347,3186975362,3180458081,3229787840,1067030938,3207803699
153,3206964839,3236859864,3185826579,3179776991,3228742112,3201092813,3208176527
154,3206964839,3236859864,3185826579,3179776991,3228742112,3192704205,3207640383
155,3206964839,3236859864,3185826579,3179776991,3228742112,0,3206964839
156,3206964839,3236859864,3185826579,3179776991,3228742112,1045220557,3206087410
157,3206964839,3236859864,3185826579,3179776991,3228742112,1053609165,3204901695
158,3206964839,3236859864,3185826579,3179776991,3228742112,1058642330,3201972930
159,3206964839,3236859864,3185826579,3179776991,3228742112,1061997773,3196758699
160,3206964839,3236859864,3185826579,3179776991,3228742112,1065353216,3206964839
161,3206964839,3236859864,3185826579,3179776991,3228742112,1067030938,3206964839
162,3206125978,3235295455,3184677817,3178908449,3227521801,3201092813,3207424859
163,3206125978,3235295455,3184677817,3178908449,3227521801,3192704205,3206845002
164,3206125978,3235295455,3184677817,3178908449,3227521801,0,3206125978
165,3206125978,3235295455,3184677817,3178908449,3227521801,1045220557,3205210857
166,3206125978,3235295455,3184677817,3178908449,3227521801,1053609165,3203565245
167,3206125978,3235295455,3184677817,3178908449,3227521801,1058642330,3200253952
168,3206125978,3235295455,3184677817,3178908449,3227521801,1061997773,3194769093
169,3206125978,3235295455,3184677817,3178908449,3227521801,1065353216,3206125978
170,3206125978,3235295455,3184677817,3178908449,3227521801,1067030938,3206125978
171,3205287117,3233834616,3183529079,3177544500,3226300730,3201092813,3206648546
172,3205287117,3233834616,3183529079,3177544500,3226300730,3192704205,3206035290
173,3205287117,3233834616,3183529079,3177544500,3226300730,0,3205287117
174,3205287117,3233834616,3183529079,3177544500,3226300730,1045220557,3204259749
175,3205287117,3233834616,3183529079,3177544500,3226300730,1053609165,3201867147
176,3205287117,3233834616,3183529079,3177544500,3226300730,1058642330,3198688914
177,3205287117,3233834616,3183529079,3177544500,3226300730,1061997773,3192464532
178,3205287117,3233834616,3183529079,3177544500,3226300730,1065353216,3205287117
179,3205287117,3233834616,3183529079,3177544500,3226300730,1067030938,3205287117
180,3204448256,3232460749,3182380357,3176179774,3225078964,3201092813,3205846357
181,3204448256,3232460749,3182380357,3176179774,3225078964,3192704205,3205210857
182,3204448256,3232460749,3182380357,3176179774,3225078964,0,3204448256
183,3204448256,3232460749,3182380357,3176179774,3225078964,1045220557,3202584122
184,3204448256,3232460749,3182380357,3176179774,3225078964,1053609165,3200253952
185,3204448256,3232460749,3182380357,3176179774,3225078964,1058642330,3197258020
186,3204448256,3232460749,3182380357,3176179774,3225078964,1061997773,3190467242
187,3204448256,3232460749,3182380357,3176179774,3225078964,1065353216,3204448256
188,3204448256,3232460749,3182380357,3176179774,3225078964,1067030938,3204448256
189,3202770535,3231160000,3181231654,3174814341,3223856565,3201092813,3205016975
190,3202770535,3231160000,3181231654,3174814341,3223856565,3192704205,3204294337
191,3202770535,3231160000,3181231654,3174814341,3223856565,0,3202770535
192,3202770535,3231160000,3181231654,3174814341,3223856565,1045220557,3200945322
193,3202770535,3231160000,3181231654,3174814341,3223856565,1053609165,3198719451
194,3202770535,3231160000,3181231654,3174814341,3223856565,1058642330,3195829822
195,3202770535,3231160000,3181231654,3174814341,3223856565,1061997773,3188719616
196,3202770535,3231160000,3181231654,3174814341,3223856565,1065353216,3202770535
197,3202770535,3231160000,3181231654,3174814341,3223856565,1067030938,3202770535
198,3201092813,3229920653,3180082967,3173448269,3222633594,3201092813,3203869732
199,3201092813,3229920653,3180082967,3173448269,3222633594,3192704205,3202584121
200,3201092813,3229920653,3180082967,3173448269,3222633594,0,3201092813
201,3201092813,3229920653,3180082967,3173448269,3222633594,1045220557,3199342147
202,3201092813,3229920653,3180082967,3173448269,3222633594,1053609165,3197258021
203,3201092813,3229920653,3180082967,3173448269,3222633594,1058642330,3193410614
204,3201092813,3229920653,3180082967,3173448269,3222633594,1061997773,3186684146
205,3201092813,3229920653,3180082967,3173448269,3222633594,1065353216,3201092813
206,3201092813,3229920653,3180082967,3173448269,3222633594,1067030938,3201092813
207,3199415091,3227851243,3178586154,3172081630,3221410115,3201092813,3202093559
208,3199415091,3227851243,3178586154,3172081630,3221410115,3192704205,3200841938
209,3199415091,3227851243,3178586154,3172081630,3221410115,0,3199415091
210,3199415091,3227851243,3178586154,3172081630,3221410115,1045220557,3197773450
211,3199415091,3227851243,3178586154,3172081630,3221410115,1053609165,3195669481
212,3199415091,3227851243,3178586154,3172081630,3221410115,1058642330,3191175141
213,3199415091,3227851243,3178586154,3172081630,3221410115,1061997773,3183942768
214,3199415091,3227851243,3178586154,3172081630,3221410115,1065353216,3199415091
215,3199415091,3227851243,3178586154,3172081630,3221410115,1067030938,3199415091
216,3197737370,3225560506,3176288832,3170535168,3219146914,3201092813,3200253952
217,3197737370,3225560506,3176288832,3170535168,3219146914,3192704205,3199066886
218,3197737370,3225560506,3176288832,3170535168,3219146914,0,3197737370
219,3197737370,3225560506,3176288832,3170535168,3219146914,1045220557,3196238129
220,3197737370,3225560506,3176288832,3170535168,3219146914,1053609165,3193009246
221,3197737370,3225560506,3176288832,3170535168,3219146914,1058642330,3189103241
222,3197737370,3225560506,3176288832,3170535168,3219146914,1061997773,3181489960
223,3197737370,3225560506,3176288832,3170535168,3219146914,1065353216,3197737370
224,3197737370,3225560506,3176288832,3170535168,3219146914,1067030938,3197737370
225,3196059648,3223339606,3173991530,3167800043,3216698303,3201092813,3198347450
226,3196059648,3223339606,3173991530,3167800043,3216698303,3192704205,3197258021
227,3196059648,3223339606,3173991530,3167800043,3216698303,0,3196059648
228,3196059648,3223339606,3173991530,3167800043,3216698303,1045220557,3193410614
229,3196059648,3223339606,3173991530,3167800043,3216698303,1053609165,3190467243
230,3196059648,3223339606,3173991530,3167800043,3216698303,1058642330,3186684144
231,3196059648,3223339606,3173991530,3167800043,3216698303,1061997773,3179282431
232,3196059648,3223339606,3173991530,3167800043,3216698303,1065353216,3196059648
233,3196059648,3223339606,3173991530,3167800043,3216698303,1067030938,3196059648
234,3192704205,3221124023,3171694246,3165064209,3214249058,3201092813,3196370337
235,3192704205,3221124023,3171694246,3165064209,3214249058,3192704205,3194769094
236,3192704205,3221124023,3171694246,3165064209,3214249058,0,3192704205
237,3192704205,3221124023,3171694246,3165064209,3214249058,1045220557,3190467244
238,3192704205,3221124023,3171694246,3165064209,3214249058,1053609165,3188035762
239,3192704205,3221124023,3171694246,3165064209,3214249058,1058642330,3183095435
240,3192704205,3221124023,3171694246,3165064209,3214249058,1061997773,3175287857
241,3192704205,3221124023,3171694246,3165064209,3214249058,1065353216,3192704205
242,3192704205,3221124023,3171694246,3165064209,3214249058,1067030938,3192704205
243,3189348762,3216881266,3167900129,3162150399,3210761743,3201092813,3192577586
244,3189348762,3216881266,3167900129,3162150399,3210761743,3192704205,3191010195
245,3189348762,3216881266,3167900129,3162150399,3210761743,0,3189348762
246,3189348762,3216881266,3167900129,3162150399,3210761743,1045220557,3187498079
247,3189348762,3216881266,3167900129,3162150399,3210761743,1053609165,3183744458
248,3189348762,3216881266,3167900129,3162150399,3210761743,1058642330,3179743345
249,3189348762,3216881266,3167900129,3162150399,3210761743,1061997773,3171656425
250,3189348762,3216881266,3167900129,3162150399,3210761743,1065353216,3189348762
251,3189348762,3216881266,3167900129,3162150399,3210761743,1067030938,3189348762
252,3184315597,3212567540,3163305610,3156676740,3205861469,3201092813,3188316318
253,3184315597,3212567540,3163305610,3156676740,3205861469,3192704205,3186684146
254,3184315597,3212567540,3163305610,3156676740,3205861469,0,3184315597
255,3184315597,3212567540,3163305610,3156676740,3205861469,1045220557,3181850374
256,3184315597,3212567540,3163305610,3156676740,3205861469,1053609165,3179282433
257,3184315597,3212567540,3163305610,3156676740,3205861469,1058642330,3173928001
258,3184315597,3212567540,3163305610,3156676740,3205861469,1061997773,3165787714
259,3184315597,3212567540,3163305610,3156676740,3205861469,1065353216,3184315597
260,3184315597,3212567540,3163305610,3156676740,3205861469,1067030938,3184315597
261,3175926989,3204137593,3154916995,3148288416,3197473115,3201092813,3180104845
262,3175926989,3204137593,3154916995,3148288416,3197473115,3192704205,3178451878
263,3175926989,3204137593,3154916995,3148288416,3197473115,0,3175926989
264,3175926989,3204137593,3154916995,3148288416,3197473115,1045220557,3173351094
265,3175926989,3204137593,3154916995,3148288416,3197473115,1053609165,3170551432
266,3175926989,3204137593,3154916995,3148288416,3197473115,1058642330,3165186111
267,3175926989,3204137593,3154916995,3148288416,3197473115,1061997773,3156912811
268,3175926989,3204137593,3154916995,3148288416,3197473115,1065353216,3175926989
269,3175926989,3204137593,3154916995,3148288416,3197473115,1067030938,3175926989
270,0,0,0,0,0,3201092813,0
271,0,0,0,0,0,3192704205,0
272,0,0,0,0,0,0,0
273,0,0,0,0,0,1045220557,0
274,0,0,0,0,0,1053609165,0
275,0,0,0,0,0,1058642330,0
276,0,0,0,0,0,1061997773,0
277,0,0,0,0,0,1065353216,0
278,0,0,0,0,0,1067030938,0
279,1028443341,1056653945,1007433347,1000804768,1049989467,3201092813,1032621197
280,1028443341,1056653945,1007433347,1000804768,1049989467,3192704205,1030968230
281,1028443341,1056653945,1007433347,1000804768,1049989467,0,1028443341
282,1028443341,1056653945,1007433347,1000804768,1049989467,1045220557,1025867446
283,1028443341,1056653945,1007433347,1000804768,1049989467,1053609165,1023067784
284,1028443341,1056653945,1007433347,1000804768,1049989467,1058642330,1017702463
285,1028443341,1056653945,1007433347,1000804768,1049989467,1061997773,1009429163
286,1028443341,1056653945,1007433347,1000804768,1049989467,1065353216,1028443341
287,1028443341,1056653945,1007433347,1000804768,1049989467,1067030938,1028443341
288,1036831949,1065083892,1015821962,1009193092,1058377821,3201092813,1040832670
289,1036831949,1065083892,1015821962,1009193092,1058377821,3192704205,1039200498
290,1036831949,1065083892,1015821962,1009193092,1058377821,0,1036831949
291,1036831949,1065083892,1015821962,1009193092,1058377821,1045220557,1034366726
292,1036831949,1065083892,1015821962,1009193092,1058377821,1053609165,1031798785
293,1036831949,1065083892,1015821962,1009193092,1058377821,1058642330,1026444353
294,1036831949,1065083892,1015821962,1009193092,1058377821,1061997773,1018304066
295,1036831949,1065083892,1015821962,1009193092,1058377821,1065353216,1036831949
296,1036831949,1065083892,1015821962,1009193092,1058377821,1067030938,1036831949
297,1041865114,1069397618,1020416481,1014666751,1063278095,3201092813,1045093938
298,1041865114,1069397618,1020416481,1014666751,1063278095,3192704205,1043526547
299,1041865114,1069397618,1020416481,1014666751,1063278095,0,1041865114
300,1041865114,1069397618,1020416481,1014666751,1063278095,1045220557,1040014431
301,1041865114,1069397618,1020416481,1014666751,1063278095,1053609165,1036260810
302,1041865114,1069397618,1020416481,1014666751,1063278095,1058642330,1032259697
303,1041865114,1069397618,1020416481,1014666751,1063278095,1061997773,1024172777
304,1041865114,1069397618,1020416481,1014666751,1063278095,1065353216,1041865114
