#config
dt,angle_limit_tc,thr_mix_min,thr_mix_max,throttle_hover,throttle_thrust_max,cos_tilt,angle_boost_enabled,throttle_gain_boost
992204554,1065353216,1036831949,1056964608,1051931443,1064514355,1065353216,1,1058642330
#leanangle
step,throttle_in,lean_max
636,1035769831,3176415754,3204448256,1032061934,3168027146,3201931674,1065353216,1,0,0,2589,3219971932,1028243378,3148851655,1022664899,3156394222,994611891,3161786634,1062003340,1059485521,1066188213,1066300710,1062248481,1065623094,3148825516,1010644629,3166757542,1000971339,3140459760,3177647506,1058642330,1062003340,1065353216
637,1037375087,3178224436,3204448256,1033185614,3169835828,3201931674,1065353216,1,0,0,2592,3220059755,1028188102,3150339568,1022644346,3156374505,996306941,3161773471,1062004883,1059486722,1066187142,1066307919,1062230916,1065619465,3147999280,1010680752,3166742509,1002243827,3143015677,3177648260,1058642330,1062004883,1065353216
638,1038978869,3179657217,3204448256,1034308261,3171268609,3201931674,1065353216,1,0,0,2594,3220146966,1028126159,3151823339,1022621291,3156352394,997995974,3161758705,1062006614,1059488069,1066185942,1066315054,1062213474,1065615802,3147171171,1010714452,3166727059,1003512912,3145570439,3177649164,1058642330,1062006614,1065353216
639,1040384282,3180560565,3204448256,1035429873,3172171957,3201931674,1065353216,1,0,0,2597,3220233568,1028057584,3153302835,1022595738,3156327892,998961414,3161742334,1062008534,1059489563,1066184611,1066322116,1062196154,1065612106,3146341820,1010745816,3166711191,1004778490,3146925947,3177650219,1058642330,1062008534,1065353216
640,1041184536,3181463313,3204448256,1036550229,3173074705,3201931674,1065353216,1,0,0,2599,3220319551,1027982409,3154446944,1022567691,3156301006,999798983,3161724363,1062010642,1059491204,1066183150,1066329103,1062178957,1065608377,3145293332,1010774552,3166694910,1006040424,3148201895,3177651424,1058642330,1062010642,1065353216
641,1041983890,3182365522,3204448256,1037669324,3173976914,3201931674,1065353216,1,0,0,2602,3220404917,1027900673,3155181577,1022537153,3156271740,1000632615,3161704792,1062012938,1059492990,1066181559,1066336016,1062161884,1065604616,3143628652,1010800658,3166678218,1006965787,3149476989,3177652778,1058642330,1062012938,1065353216
642,1042782225,3183267087,3204448256,1038786993,3174878479,3201931674,1065353216,1,0,0,2605,3220489656,1027812417,3155913315,1022504131,3156240101,1001461936,3161683622,1062015422,1059494924,1066179840,1066342854,1062144936,1065600823,3141960946,1010823902,3166661118,1007592951,3150751123,3177654283,1058642330,1062015422,1065353216
643,1043579423,3184167898,3204448256,1039903070,3175779290,3201931674,1065353216,1,0,0,2607,3220573768,1027717686,3156641854,1022468630,3156206100,1002286575,3161660859,1062018094,1059497004,1066177990,1066349616,1062128114,1065596999,3140289864,1010844094,3166643610,1008218118,3152024175,3177655937,1058642330,1062018094,1065353216
644,1044375483,3185068020,3204448256,1040602473,3176679412,3201931674,1065353216,1,0,0,2610,3220657258,1027616527,3157367131,1022430651,3156169738,1003106281,3161636500,1062020953,1059499231,1066176012,1066356302,1062111416,1065593144,3138616630,1010861244,3166625700,1008841241,3153296066,3177657740,1058642330,1062020953,1065353216
645,1045170247,3185967287,3204448256,1041158808,3177578679,3201931674,1065353216,1,0,0,2612,3220740107,1027508993,3158088763,1022390208,3156131030,1003920649,3161610553,1062023999,1059501604,1066173906,1066362910,1062094846,1065589258,3136540832,1010875062,3166607390,1009462256,3154341641,3177659693,1058642330,1062023999,1065353216
646,1045963711,3186865821,3204448256,1041714233,3178477213,3201931674,1065353216,1,0,0,2615,3220822321,1027395137,3158806689,1022347301,3156089975,1004729428,3161583016,1062027234,1059504123,1066171671,1066369442,1062078403,1065585343,3133183552,1010885595,3166588681,1010081116,3154976274,3177661795,1058642330,1062027234,1065353216
647,1046755720,3187717191,3204448256,1042268639,3179328583,3201931674,1065353216,1,0,0,2617,3220903895,1027275018,3159520532,1022301940,3156046595,1005532221,3161553894,1062030654,1059506788,1066169309,1066375895,1062062088,1065581398,3129819904,1010892456,3166569576,1010697759,3155610163,3177664044,1058642330,1062030654,1065353216
648,1047546272,3188165506,3204448256,1042822025,3179776898,3201931674,1065353216,1,0,0,2620,3220984831,1027148695,3160230228,1022254127,3156000890,1006328780,3161523189,1062034262,1059509600,1066166818,1066382271,1062045901,1065577425,3123953824,1010895732,3166550078,1011312138,3156243270,3177666441,1058642330,1062034262,1065353216
649,1048335211,3188613292,3204448256,1043374283,3180224684,3201931674,1065353216,1,0,0,2622,3221065110,1027016239,3160935444,1022203880,3155952877,1006875837,3161490906,1062038057,1059512558,1066164201,1066388567,1062029845,1065573423,3113850272,1010895140,3166530188,1011924194,3156875535,3177668986,1058642330,1062038057,1065353216
650,1048849267,3189060583,3204448256,1043925409,3180671975,3201931674,1065353216,1,0,0,2625,3221144752,1026877699,3161636003,1022151194,3155902560,1007267370,3161457045,1062042038,1059515662,1066161457,1066394784,1062013917,1065569393,953305472,1010890702,3166509910,1012533882,3157506918,3177671679,1058642330,1062042038,1065353216
651,1049242044,3189507294,3204448256,1044475297,3181118686,3201931674,1065353216,1,0,0,2627,3221223736,1026733170,3162331691,1022096086,3155849958,1007655275,3161421612,1062046205,1059518910,1066158587,1066400922,1061998120,1065565336,973179808,1010882125,3166489246,1013141143,3158137360,3177674518,1058642330,1062046205,1065353216
652,1049633934,3189953459,3204448256,1045023943,3181564851,3201931674,1065353216,1,0,0,2630,3221263768,1026582699,3162763755,1022038562,3155795074,1008039435,3161384608,1062050558,1059522306,1066155591,1066406979,1061982454,1065561252,979954608,1010869440,3166468198,1013745935,3158766821,3177677504,1058642330,1062050558,1065353216
653,1050024860,3190399024,3204448256,1045571239,3182010416,3201931674,1065353216,1,0,0,2632,3221302603,1026426388,3163106409,1021978631,3155737926,1008419659,3161346041,1062055098,1059525848,1066152470,1066412956,1061966920,1065557142,984104160,1010852398,3166446768,1014348199,3159395251,3177680636,1058642330,1062055098,1065353216
654,1050414822,3190843934,3204448256,1046117186,3182455326,3201931674,1065353216,1,0,0,2635,3221341110,1026264291,3163446309,1021916298,3155678528,1008795830,3161305910,1062059822,1059529534,1066149223,1066418851,1061951518,1065553005,987500848,1010830879,3166424958,1014947895,3160022590,3177683912,1058642330,1062059822,1065353216
655,1050803742,3191288224,3204448256,1046661674,3182899616,3201931674,1065353216,1,0,0,2637,3221379282,1026096516,3163783352,1021851581,3155616889,1009167763,3161264223,1062064732,1059533366,1066145853,1066424665,1061936249,1065548844,990379512,1010804843,3166402772,1015283267,3160648801,3177687333,1058642330,1062064732,1065353216
656,1051191619,3191731837,3204448256,1047204702,3183343229,3201931674,1065353216,1,0,0,2640,3221417121,1025923121,3164117435,1021784487,3155553024,1009535344,3161220981,1062069827,1059537345,1066142358,1066430397,1061921113,1065544658,992082432,1010774111,3166380210,1015580470,3161273833,3177690900,1058642330,1062069827,1065353216
657,1051578378,3192174722,3204448256,1047746164,3183786114,3201931674,1065353216,1,0,0,2642,3221454624,1025744221,3164448455,1021715025,3155486953,1009898392,3161176191,1062075106,1059541468,1066138740,1066436046,1061906112,1065540447,993788132,1010738507,3166357276,1015876314,3161897627,3177694610,1058642330,1062075106,1065353216
658,1051964016,3192616911,3204448256,1048286057,3184228303,3201931674,1065353216,1,0,0,2645,3221491793,1025559878,3164776311,1021643202,3155418682,1010256796,3161129854,1062080570,1059545737,1066134999,1066441613,1061891244,1065536213,995495440,1010698054,3166333970,1016170779,3162512681,3177698464,1058642330,1062080570,1065353216
659,1052348458,3193058320,3204448256,1048700138,3184669712,3201931674,1065353216,1,0,0,2647,3221528620,1025370216,3165100903,1021569044,3155348235,1010610378,3161081979,1062086218,1059550150,1066131137,1066447096,1061876514,1065531956,997205488,1010652481,3166310297,1016463839,3162823273,3177702459,1058642330,1062086218,1065353216
660,1052731700,3193498984,3204448256,1048968407,3185110376,3201931674,1065353216,1,0,0,2650,3221565111,1025175307,3165422149,1021492540,3155275619,1010959031,3161032567,1062092050,1059554710,1066127152,1066452496,1061861917,1065527676,998580774,1010601821,3166286256,1016755475,3163133181,3177706597,1058642330,1062092050,1065353216
661,1053113673,3193938819,3204448256,1049235789,3185550211,3201931674,1065353216,1,0,0,2652,3221601259,1024975259,3165739897,1021413722,3155200859,1011302580,3160981627,1062098065,1059559414,1066123047,1066457811,1061847458,1065523374,999437850,1010545822,3166261852,1017045661,3163442372,3177710876,1058642330,1062098065,1065353216
662,1053494369,3194377886,3204448256,1049502276,3185989278,3201931674,1065353216,1,0,0,2655,3221637065,1024770171,3166054121,1021332593,3155123959,1011640924,3160929159,1062104264,1059564262,1066118822,1066463042,1061833136,1065519051,1000295786,1010484548,3166237086,1017334380,3163750834,3177715295,1058642330,1062104264,1065353216
663,1053873717,3194816048,3204448256,1049767819,3186427440,3201931674,1065353216,1,0,0,2657,3221672527,1024560148,3166364654,1021249168,3155044954,1011973893,3160875173,1062110645,1059569256,1066114477,1066468187,1061818951,1065514706,1001155002,1010417643,3166211958,1017621607,3164058532,3177719855,1058642330,1062110645,1065353216
664,1054251714,3195253364,3204448256,1050032417,3186864756,3201931674,1065353216,1,0,0,2660,3221707646,1024345297,3166671471,1021163452,3154963848,1012301386,3160819670,1062117208,1059574394,1066110012,1066473248,1061804903,1065510341,1002014920,1010345213,3166186472,1017907324,3164365448,3177724555,1058642330,1062117208,1065353216
665,1054628287,3195689754,3204448256,1050296018,3187301146,3201931674,1065353216,1,0,0,2662,3221742417,1024125725,3166974409,1021075473,3154880669,1012623241,3160762660,1062123954,1059579676,1066105430,1066478222,1061790995,1065505956,1002876112,1010267019,3166160630,1018191507,3164671554,3177729393,1058642330,1062123954,1065353216
666,1055003434,3196092449,3204448256,1050558621,3187703841,3201931674,1065353216,1,0,0,2665,3221776840,1023901545,3167273442,1020985238,3154795426,1012939360,3160704145,1062130881,1059585103,1066100730,1066483111,1061777226,1065501552,1003738024,1010183097,3166134434,1018474141,3164976830,3177734369,1058642330,1062130881,1065353216
667,1055377099,3196309722,3204448256,1050820187,3187921114,3201931674,1065353216,1,0,0,2667,3221810913,1023672870,3167568446,1020892759,3154708142,1013249600,3160644131,1062137990,1059590674,1066095914,1066487913,1061763596,1065497129,1004600986,1010093232,3166107885,1018755204,3165281255,3177739482,1058642330,1062137990,1065353216
668,1055749228,3196526496,3204448256,1051080677,3188137888,3201931674,1065353216,1,0,0,2670,3221844635,1023439815,3167859300,1020798053,3154618843,1013553824,3160582630,1062145278,1059596389,1066090981,1066492628,1061750108,1065492688,1005465154,1009997319,3166080987,1019034674,3165584798,3177744730,1058642330,1062145278,1065353216
669,1056119818,3196742786,3204448256,1051340090,3188354178,3201931674,1065353216,1,0,0,2672,3221878009,1022994819,3168145975,1020701126,3154527538,1013851939,3160519639,1062152748,1059602248,1066085933,1066497256,1061736758,1065488229,1006329996,1009895380,3166053738,1019312535,3165887443,3177750115,1058642330,1062152748,1065353216
670,1056488796,3196958551,3204448256,1051598375,3188569943,3201931674,1065353216,1,0,0,2675,3221911026,1022511903,3168428322,1020602009,3154434260,1014143797,3160455172,1062160398,1059608251,1066080771,1066501796,1061723551,1065483753,1006914504,1009787175,3166026144,1019588764,3166189161,3177755634,1058642330,1062160398,1065353216
671,1056856163,3197173822,3204448256,1051855532,3188785214,3201931674,1065353216,1,0,0,2677,3221943690,1022020949,3168706318,1020500709,3154339010,1014429309,3160389230,1062168228,1059614398,1066075495,1066506248,1061710486,1065479261,1007347862,1009672794,3165998204,1019863348,3166489939,3177761286,1058642330,1062168228,1065353216
672,1057093227,3197388531,3204448256,1052111510,3188999923,3201931674,1065353216,1,0,0,2680,3221975997,1021522203,3168979817,1020397242,3154241835,1014708335,3160321825,1062176236,1059620688,1066070106,1066510612,1061697563,1065474752,1007781795,1009551904,3165969922,1020136264,3166789744,3177767071,1058642330,1062176236,1065353216
673,1057275225,3197602706,3204448256,1052366307,3189214098,3201931674,1065353216,1,0,0,2682,3222007950,1021015922,3169248792,1020291616,3154142738,1014980788,3160252957,1062184423,1059627121,1066064604,1066514888,1061684782,1065470229,1008216084,1009424634,3165941295,1020407499,3167088559,3177772988,1058642330,1062184423,1065353216
674,1057456344,3197816310,3204448256,1052619873,3189427702,3201931674,1065353216,1,0,0,2685,3222039540,1020502381,3169513118,1020183872,3153966901,1015134050,3160182640,1062192788,1059633697,1066058993,1066519074,1061672146,1065465690,1008650964,1009290773,3165912332,1020677032,3167386356,3177779036,1058642330,1062192788,1065353216
675,1057636584,3198029356,3204448256,1052872209,3189640748,3201931674,1065353216,1,0,0,2687,3222070775,1019981775,3169772731,1020073996,3153761180,1015263529,3160110873,1062201332,1059640416,1066053270,1066523172,1061659652,1065461137,1009086138,1009150353,3165883029,1020944848,3167683119,3177785215,1058642330,1062201332,1065353216
676,1057815910,3198241806,3204448256,1053123266,3189853198,3201931674,1065353216,1,0,0,2690,3222101648,1019454456,3170027548,1019962026,3153551778,1015389550,3160037673,1062210052,1059647279,1066047438,1066527179,1061647302,1065456571,1009521899,1009003176,3165853392,1021210930,3167978820,3177791522,1058642330,1062210052,1065353216
677,1057994320,3198453675,3204448256,1053373040,3190065067,3201931674,1065353216,1,0,0,2692,3222132158,1018920602,3170277492,1019847975,3153338713,1015512074,3159963037,1062218950,1059654284,1066041498,1066531097,1061635098,1065451991,1009957976,1008849296,3165823418,1021475261,3168273441,3177797958,1058642330,1062218950,1065353216
678,1058171779,3198664938,3204448256,1053621482,3190276330,3201931674,1065353216,1,0,0,2694,3222162305,1018380572,3170522488,1019731858,3153122050,1015631040,3159886982,1062228023,1059661430,1066035450,1066534924,1061623040,1065447399,1010394651,1008688541,3165793113,1021737824,3168566962,3177804521,1058642330,1062228023,1065353216
679,1058348288,3198875569,3204448256,1053868595,3190486961,3201931674,1065353216,1,0,0,2697,3222192090,1017834549,3170762460,1019613686,3152901849,1015746414,3159809508,1062237272,1059668720,1066029296,1066538662,1061611126,1065442795,1010831592,1008520825,3165762476,1021998607,3168859356,3177811209,1058642330,1062237272,1065353216
680,1058523811,3199085583,3204448256,1054114327,3190696975,3201931674,1065353216,1,0,0,2699,3222221508,1017282903,3170945579,1019493495,3152678132,1015858136,3159730629,1062246697,1059676152,1066023036,1066542308,1061599358,1065438180,1011269118,1008346181,3165731511,1022257589,3169150604,3177818023,1058642330,1062246697,1065353216
681,1058698347,3199294955,3204448256,1054358678,3190906347,3201931674,1065353216,1,0,0,2702,3222250558,1016725818,3171060431,1019371294,3152450965,1015966175,3159650346,1062256297,1059683726,1066016671,1066545863,1061587738,1065433554,1011706950,1008164485,3165700216,1022514760,3169440688,3177824960,1058642330,1062256297,1065353216
682,1058871864,3199503659,3204448256,1054601601,3191115051,3201931674,1065353216,1,0,0,2704,3222279242,1016163671,3171172663,1019247103,3152220412,1016070474,3159568674,1062266070,1059691441,1066010203,1066549327,1061576265,1065428918,1012145308,1007975617,3165668597,1022770101,3169729580,3177832021,1058642330,1062266070,1065353216
683,1059044359,3199711711,3204448256,1054843094,3191323103,3201931674,1065353216,1,0,0,2707,3222307558,1015596651,3171282241,1019120932,3151986496,1016171003,3159485615,1062276018,1059699298,1066003631,1066552700,1061564938,1065424272,1012583990,1007779659,3165636652,1023023602,3170017264,3177839203,1058642330,1062276018,1065353216
684,1059215798,3199919073,3204448256,1055083109,3191530465,3201931674,1065353216,1,0,0,2709,3222335500,1015025143,3171389131,1018992828,3151749299,1016267713,3159401184,1062286138,1059707296,1065996959,1066555980,1061553762,1065419617,1013023206,1007576424,3165604386,1023275243,3170303715,3177846506,1058642330,1062286138,1065353216
685,1059386182,3200125760,3204448256,1055321647,3191737152,3201931674,1065353216,1,0,0,2712,3222363076,1013877154,3171493306,1018862774,3151508846,1016360574,3159315381,1062296430,1059715436,1065990186,1066559169,1061542731,1065414954,1013462739,1007365980,3165571796,1023467597,3170588917,3177853929,1058642330,1062296430,1065353216
686,1059555476,3200331732,3204448256,1055558658,3191943124,3201931674,1065353216,1,0,0,2714,3222390277,1012717677,3171594717,1018730819,3151265220,1016449539,3159228223,1062306895,1059723716,1065983313,1066562265,1061531851,1065410283,1013902824,1007148153,3165538888,1023591541,3170872844,3177861470,1058642330,1062306895,1065353216
687,1059723681,3200537018,3204448256,1055794145,3192148410,3201931674,1065353216,1,0,0,2717,3222417105,1011550874,3171693356,1018596974,3151018428,1016534582,3159139712,1062317532,1059732138,1065976342,1066565269,1061521120,1065405605,1014343184,1006923048,3165505660,1023714537,3171024655,3177869128,1058642330,1062317532,1065353216
688,1059890763,3200741555,3204448256,1056028060,3192352947,3201931674,1065353216,1,0,0,2719,3222443559,1010377335,3171789170,1018461259,3150768591,1016615661,3159049864,1062328338,1059740698,1065969273,1066568179,1061510538,1065400920,1014784064,1006690416,3165472118,1023836577,3171165318,3177876901,1058642330,1062328338,1065353216
689,1060056722,3200945369,3204448256,1056260403,3192556761,3201931674,1065353216,1,0,0,2722,3222469640,1009197652,3171882152,1018323686,3150515716,1016692750,3158958679,1062339316,1059749401,1065962108,1066570997,1061500106,1065396229,1015123396,1006267836,3165438258,1023957656,3171305316,3177884789,1058642330,1062339316,1065353216
690,1060221525,3201148424,3204448256,1056491127,3192759816,3201931674,1065353216,1,0,0,2724,3222495342,1008012426,3171972252,1018184296,3150259892,1016765812,3158866176,1062350462,1059758243,1065954848,1066573722,1061489825,1065391533,1015344240,1005772740,3165404088,1024077767,3171444635,3177892792,1058642330,1062350462,1065353216
691,1060385170,3201350734,3204448256,1056720230,3192962126,3201931674,1065353216,1,0,0,2727,3222520667,1006822255,3172059462,1018043102,3150001147,1016834825,3158772354,1062361778,1059767225,1065947494,1066576353,1061479695,1065386832,1015565231,1005262720,3165369603,1024196903,3171583270,3177900906,1058642330,1062361778,1065353216
692,1060547636,3201552273,3204448256,1056947682,3193163665,3201931674,1065353216,1,0,0,2730,3222545613,1004622520,3172143746,1017900126,3149739550,1016899756,3158677228,1062373262,1059776346,1065940048,1066578891,1061469716,1065382126,1015786422,1004737558,3165334808,1024315061,3171721210,3177909131,1058642330,1062373262,1065353216
693,1060708896,3201753020,3204448256,1057069027,3193364412,3201931674,1065353216,1,0,0,2732,3222570181,1002226018,3172225070,1017755388,3149475182,1016960578,3158580811,1062384913,1059785608,1065932509,1066581334,1061459889,1065377417,1016007876,1004197146,3165299706,1024432232,3171858443,3177917466,1058642330,1062384913,1065353216
694,1060868950,3201952987,3204448256,1057181065,3193564379,3201931674,1065353216,1,0,0,2735,3222594370,999823252,3172303426,1017608901,3149208066,1017017272,3158483105,1062396731,1059795008,1065924880,1066583684,1061450214,1065372705,1016229460,1003641634,3165264294,1024548412,3171994963,3177925910,1058642330,1062396731,1065353216
695,1061027768,3202152138,3204448256,1057292237,3193763530,3201931674,1065353216,1,0,0,2737,3222618176,996586530,3172378772,1017460711,3148938296,1017069810,3158384127,1062408716,1059804546,1065917161,1066585939,1061440691,1065367990,1016451300,1003070786,3165228580,1024663595,3172130757,3177934460,1058642330,1062408716,1065353216
696,1061185349,3202350500,3204448256,1057402544,3193961892,3201931674,1065353216,1,0,0,2740,3222641600,991763254,3172451103,1017310829,3148665883,1017118175,3158283880,1062420867,1059814225,1065909355,1066588100,1061431322,1065363274,1016673264,1002484814,3165192558,1024777775,3172265821,3177943117,1058642330,1062420867,1065353216
697,1061341659,3202548011,3204448256,1057511961,3194159403,3201931674,1065353216,1,0,0,2742,3222664642,984013786,3172520381,1017159278,3148390955,1017162345,3158182381,1062433182,1059824041,1065901462,1066590166,1061422105,1065358556,1016895481,1001883298,3165156236,1024890947,3172400140,3177951878,1058642330,1062433182,1065353216
698,1061496702,3202744697,3204448256,1057620491,3194356089,3201931674,1065353216,1,0,0,2745,3222687301,958094663,3172586598,1017006072,3148113524,1017202304,3158079633,1062445661,1059833996,1065893482,1066592138,1061413041,1065353837,1017117820,1001266576,3165119612,1025003106,3172533708,3177960741,1058642330,1062445661,1065353216
699,1061650445,3202940524,3204448256,1057728111,3194551916,3201931674,1065353216,1,0,0,2747,3222709572,3128952179,3172649725,1016851268,3147833686,1017238035,3157975654,1062458304,1059844088,1065885420,1066594015,1061404133,1065345022,1017340398,1000634420,3165082690,1025114246,3172666514,3177969707,1058642330,1062458304,1065353216
700,1061802888,3203135504,3204448256,1057834821,3194746896,3201931674,1065353216,0,1,0,2750,3222731460,3137975445,3172709745,1016694844,3147551469,1017269526,3157870445,1062471110,1059854318,1065877272,1066595797,1061395378,1065335586,1017563095,999987022,3165045466,1025224363,3172798550,3177978772,1058642330,1062471110,1065353216
701,1061954001,3203329601,3204448256,1057940601,3194940993,3201931674,1065353216,0,1,0,2752,3222752960,3142800127,3172766640,1016536858,3147266973,1017296759,3157764028,1062484078,1059864686,1065869044,1066597484,1061386778,1065326152,1017786015,999324162,3165007951,1025333451,3172929806,3177987937,1058642330,1062484078,1065353216
702,1062103783,3203522830,3204448256,1058045448,3195134222,3201931674,1065353216,0,1,0,2755,3222774073,3146673103,3172820393,1016377327,3146980225,1017319730,3157656401,1062497207,1059875191,1065860735,1066599076,1061378332,1065316722,1018009089,998646024,3164970137,1025441507,3173060277,3177997199,1058642330,1062497207,1065353216
703,1062252206,3203715167,3204448256,1058149344,3195326559,3201931674,1065353216,0,1,0,2757,3222794798,3149077215,3172870987,1016216272,3146691307,1017338424,3157547587,1062510498,1059885833,1065852347,1066600572,1061370042,1065307296,1018232379,997660656,3164932032,1025548524,3173189952,3178006557,1058642330,1062510498,1065353216
704,1062399267,3203906590,3204448256,1058252287,3195517982,3201931674,1065353216,0,1,0,2760,3222815135,3151475587,3172918406,1016053708,3146400304,1017352838,3157437585,1062523947,1059896612,1065843880,1066601972,1061361908,1065297876,1018455774,996242752,3164893634,1025654499,3173318821,3178016010,1058642330,1062523947,1065353216
705,1062544940,3204097111,3204448256,1058354258,3195708503,3201931674,1065353216,0,1,0,2762,3222835082,3153866600,3172962636,1015889684,3146107244,1017362962,3157326418,1062537556,1059907526,1065835337,1066603277,1061353929,1065288463,1018679397,994794528,3164854947,1025759427,3173446877,3178025555,1058642330,1062537556,1065353216
706,1062689223,3204286708,3204448256,1058455256,3195898100,3201931674,1065353216,0,1,0,2765,3222854636,3155183028,3173003664,1015724215,3145812211,1017368796,3157214087,1062551324,1059918578,1065826719,1066604487,1061346107,1065279058,1018903131,993315600,3164815970,1025863305,3173574113,3178035192,1058642330,1062551324,1065353216
707,1062832087,3204461807,3204448256,1058555261,3196073199,3201931674,1065353216,0,1,0,2767,3222873801,3156369566,3173041477,1015557323,3145302580,1017370335,3157100611,1062565248,1059929764,1065818027,1066605600,1061338441,1065269663,1019127084,991806040,3164776708,1025966127,3173700518,3178044919,1058642330,1062565248,1065353216
708,1062973533,3204555667,3204448256,1058654273,3196167059,3201931674,1065353216,0,1,0,2770,3222892575,3157550816,3173076063,1015389026,3144705022,1017367579,3156985993,1062579331,1059941088,1065809261,1066606618,1061330932,1065260278,1019351138,990266280,3164737158,1026067889,3173826087,3178054735,1058642330,1062579331,1065353216
709,1063113533,3204649042,3204448256,1058752273,3196260434,3201931674,1065353216,0,1,0,2772,3222910953,3158725982,3173107412,1015219385,3144103957,1017360530,3156870255,1062593568,1059952545,1065800426,1066607540,1061323580,1065250905,1019575395,987536192,3164697328,1026168587,3173950811,3178064637,1058642330,1062593568,1065353216
710,1063252085,3204741940,3204448256,1058849259,3196353332,3201931674,1065353216,0,1,0,2775,3222928940,3159894618,3173135516,1015048377,3143499445,1017349190,3156753396,1062607962,1059964138,1065791519,1066608365,1061316386,1065241545,1019799766,984335600,3164657211,1026268219,3174074681,3178074625,1058642330,1062607962,1065353216
711,1063389163,3204834343,3204448256,1058945214,3196445735,3201931674,1065353216,0,1,0,2777,3222946532,3161056082,3173160361,1014730568,3142891699,1017333563,3156635442,1062622508,1059975866,1065782545,1066609095,1061309349,1065232199,1020024308,980681824,3164616820,1026366777,3174197689,3178084698,1058642330,1062622508,1065353216
712,1063524765,3204926265,3204448256,1059040135,3196537657,3201931674,1065353216,0,1,0,2780,3222963728,3162209834,3173181946,1014383374,3142280737,1017313656,3156516390,1062637211,1059987728,1065773503,1066609728,1061302470,1065222868,1020248956,974041216,3164576144,1026464259,3174319832,3178094851,1058642330,1062637211,1065353216
713,1063658868,3205017676,3204448256,1059134007,3196629068,3201931674,1065353216,0,1,0,2782,3222980529,3162930182,3173200259,1014033657,3141666854,1017289478,3156396266,1062652064,1059999724,1065764396,1066610265,1061295750,1065213555,1020473768,958272000,3164535196,1026560663,3174441097,3178105086,1058642330,1062652064,1065353216
714,1063791468,3205108589,3204448256,1059226827,3196719981,3201931674,1065353216,0,1,0,2785,3222996935,3163498424,3173215298,1013681446,3141050071,1017261036,3156275069,1062667070,1060011854,1065755224,1066610706,1061289188,1065204258,1020698665,3112363264,3164493970,1026655983,3174561478,3178115400,1058642330,1062667070,1065353216
715,1063922540,3205198988,3204448256,1059318578,3196810380,3201931674,1065353216,0,1,0,2787,3223012943,3164061870,3173227057,1013326851,3140430606,1017228344,3156152822,1062682227,1060024117,1065745989,1066611051,1061282784,1065194981,1020923730,3123460224,3164452471,1026750215,3174680969,3178125791,1058642330,1062682227,1065353216
716,1064052084,3205288878,3204448256,1059409259,3196900270,3201931674,1065353216,0,1,0,2790,3223028554,3164620328,3173235533,1012969899,3139808517,1017191413,3156029528,1062697534,1060036514,1065736694,1066611299,1061276540,1065185723,1021148875,3129762464,3164410700,1026843359,3174799562,3178136258,1058642330,1062697534,1065353216
717,1064180079,3205378249,3204448256,1059498855,3196989641,3201931674,1065353216,0,1,0,2792,3223043766,3165173422,3173240722,1012610646,3139183986,1017150258,3155905204,1062712991,1060049044,1065727338,1066611451,1061270455,1065176487,1021374165,3133377536,3164368658,1026935408,3174917250,3178146800,1058642330,1062712991,1065353216
718,1064306509,3205467089,3204448256,1059587356,3197078481,3201931674,1065353216,0,1,0,2795,3223058580,3165720919,3173242624,1012249148,3138557192,1017104899,3155779867,1062728596,1060061706,1065717924,1066611507,1061264530,1065167273,1021599573,3137050704,3164326350,1027026359,3175034026,3178157414,1058642330,1062728596,1065353216
719,1064431371,3205555407,3204448256,1059674760,3197166799,3201931674,1065353216,0,1,0,2797,3223072996,3166262587,3173241238,1011885434,3137928197,1017055349,3155653519,1062744349,1060074501,1065708453,1066611466,1061258763,1065158082,1021825037,3139060008,3164283774,1027116211,3175149884,3178168099,1058642330,1062744349,1065353216
720,1064554643,3205643185,3204448256,1059761050,3197254577,3201931674,1065353216,0,1,0,2800,3223087010,3166798063,3173236563,1011519618,3137255052,1017001632,3155526186,1062760248,1060087428,1065698926,1066611329,1061253158,1065148917,1022050638,3140953496,3164240937,1027204957,3175264815,3178178852,1058642330,1062760248,1065353216
721,1064676323,3205730435,3204448256,1059846226,3197341827,3201931674,1065353216,0,1,0,2802,3223100625,3167327162,3173228602,1011151725,3135989185,1016943766,3155397866,1062776294,1060100486,1065689346,1066611096,1061247712,1065139776,1022276288,3142874816,3164197834,1027292597,3175378817,3178189675,1058642330,1062776294,1065353216
722,1064796385,3205817129,3204448256,1059930269,3197428521,3201931674,1065353216,0,1,0,2805,3223113838,3167849530,3173217358,1010781817,3134720009,1016881778,3155268585,1062792484,1060113675,1065679712,1066610766,1061242426,1065130664,1022502062,3144824344,3164154472,1027379125,3175491878,3178200562,1058642330,1062792484,1065353216
723,1064914832,3205903281,3204448256,1060013182,3197514673,3201931674,1065353216,0,1,0,2807,3223126651,3168364989,3173202832,1010409922,3133447566,1016815687,3155138344,1062808819,1060126996,1065670028,1066610341,1061237301,1065121579,1022727849,3146264624,3164110849,1027464540,3175603996,3178211515,1058642330,1062808819,1065353216
724,1065031640,3205988873,3204448256,1060094948,3197600265,3201931674,1065353216,0,1,0,2810,3223139060,3168873192,3173185031,1010036183,3132172304,1016745527,3155007169,1062825296,1060140447,1065660295,1066609818,1061232338,1065112524,1022953729,3147266752,3164066974,1027548838,3175715160,3178222529,1058642330,1062825296,1065353216
