#pid
scenario,step,out,target,actual,error,P,I,D,FF,DFF,Dmod,srate,limit,pdlimit,reset,integrator
5,44,3221735767,3240099840,3223322624,3236954112,3223623203,1055286886,3031020920,2147483648,0,1034915604,1142581520,1,0,0,1055286886
5,45,3221757773,3240099840,3223322624,3236954112,3223519381,1054280253,3015662656,2147483648,0,1034804861,1142675131,1,0,0,1054280253
5,46,3221796388,3240099840,3223322624,3236954112,3223432166,1053273620,3000506284,2147483648,0,1034711831,1142760848,1,0,0,1053273620
5,47,3221850058,3240099840,3223322624,3236954112,3223360007,1052266987,2985581225,2147483648,0,1034634862,1142833251,1,0,0,1052266987
5,48,3221917458,3240099840,3223322624,3236954112,3223301578,1051260354,2970244285,2147483648,0,1034572538,1142893071,1,0,0,1051260354
5,49,3221997445,3240099840,3223322624,3236954112,3223255736,1050253721,2954677802,2147483648,0,1034523640,1142941005,1,0,0,1050253721
5,50,3222089035,3240099840,3223322624,3236954112,3223221497,1049247088,2939285818,2147483648,0,1034487118,1142977718,0,0,0,1049247088
5,51,3222191367,3240099840,3223322624,3236954112,3223198000,1047904910,2924094150,2147483648,0,1034462054,1143003845,0,0,0,1047904910
5,52,3222303698,3240099840,3223322624,3236954112,3223184502,1045891644,2909132538,2147483648,0,1034447657,1143019992,0,0,0,1045891644
5,53,3222425378,3240099840,3223322624,3236954112,3223180353,1043878378,2894252494,2147483648,0,1034443231,1143026736,0,0,0,1043878378
5,54,3222668152,3240099840,3223322624,3236954112,3223297298,1041865112,2878773077,2147483648,0,1034567972,1142974086,0,0,0,1041865112
5,55,3223014265,3240099840,3223322624,3236954112,3223517581,1039516300,2863599746,2147483648,0,1034802941,1142763846,0,0,0,1039516300
5,56,3223365210,3240099840,3223322624,3236954112,3223742697,1035489768,2848687311,2147483648,0,1035043065,1142557811,0,0,0,1035489768
5,57,3223721101,3240099840,3223322624,3236954112,3223972759,1031127688,2834078248,2147483648,0,1035288464,1142355897,0,0,0,1031127688
5,58,3224082054,3240099840,3223322624,3236954112,3224207883,1022739073,2819197125,2147483648,0,1035539263,1142158021,0,0,0,1022739073
5,59,3224448191,3240099840,3223322624,3236954112,3224448191,3001024512,2803885497,2147483648,0,1035795591,1141964102,0,0,0,3001024512
5,60,1105442610,1101004800,1084227584,1097859072,1085598768,1031127688,1102446917,0,0,1036057583,1141774062,0,0,0,1031127688
5,61,3253803284,3248488448,3231711232,3245342720,3233333466,3001024512,3250776286,2147483648,2147483648,1036325370,1142003595,0,0,0,3001024512
5,62,1106182257,1101004800,1084227584,1097859072,1085849818,1031127688,1103123801,0,0,1036325370,1142643195,0,0,0,1031127688
5,63,3253613670,3248488448,3231711232,3245342720,3233280313,3001024512,3250599960,2147483648,2147483648,1036268673,1143462013,0,0,0,3001024512
5,64,1105908799,1101004800,1084227584,1097859072,1085611898,1031127688,1102909823,0,0,1036071588,1144248078,0,0,0,1031127688
5,65,3253142041,3248488448,3231711232,3245342720,3232923420,3001024512,3250217554,2147483648,2147483648,1035887987,1145002701,0,0,0,3001024512
5,66,1105480938,1101004800,1084227584,1097859072,1085279163,1031127688,1102565146,0,0,1035716671,1145727139,0,0,0,1031127688
5,67,3252739192,3248488448,3231711232,3245342720,3232612721,3001024512,3249892380,2147483648,2147483648,1035556575,1146422599,0,0,0,3001024512
5,68,1105105152,1101004800,1084227584,1097859072,1084988617,1031127688,1102261997,0,0,1035406755,1147090241,0,0,0,1031127688
5,69,3252387038,3248488448,3231711232,3245342720,3232340646,3001024512,3249608244,2147483648,2147483648,1035266362,1147731177,0,0,0,3001024512
5,70,1104775032,1101004800,1084227584,1097859072,1084733512,1031127688,1101995653,0,0,1035134643,1148346476,0,0,0,1031127688
5,71,3252077116,3248488448,3231711232,3245342720,3232101166,3001024512,3249358193,2147483648,2147483648,1035010916,1148937163,0,0,0,3001024512
5,72,1104483771,1101004800,1084227584,1097859072,1084508445,1031127688,1101760659,0,0,1034894572,1149371759,0,0,0,1031127688
5,73,3251803094,3248488448,3231711232,3245342720,3231889422,3001024512,3249137106,2147483648,2147483648,1034785056,1149643947,0,0,0,3001024512
5,74,1104225709,1101004800,1084227584,1097859072,1084309034,1031127688,1101552450,0,0,1034681867,1149905247,0,0,0,1031127688
5,75,3251559836,3248488448,3231711232,3245342720,3231701450,3001024512,3248940841,2147483648,2147483648,1034584552,1150156095,0,0,0,3001024512
5,76,1103996204,1101004800,1084227584,1097859072,1084131689,1031127688,1101367281,0,0,1034492699,1150396910,0,0,0,1031127688
5,77,3251343121,3248488448,3231711232,3245342720,3231533989,3001024512,3248765992,2147483648,2147483648,1034405927,1150628092,0,0,0,3001024512
5,78,1103791408,1101004800,1084227584,1097859072,1083973437,1031127688,1101202048,0,0,1034323897,1150843687,0,0,0,1031127688
5,79,3251149443,3248488448,3231711232,3245342720,3231384329,3001024512,3248609729,2147483648,2147483648,1034246290,1151038524,0,0,0,3001024512
5,80,1103608115,1101004800,1084227584,1097859072,1083831802,1031127688,1101054164,0,0,1034172819,1151213676,0,0,0,1031127688
5,81,3250975865,3248488448,3231711232,3245342720,3231250200,3001024512,3248469683,2147483648,2147483648,1034103219,1151370168,0,0,0,3001024512
5,82,1103443630,1101004800,1084227584,1097859072,1083704699,1031127688,1100921454,0,0,1034037243,1151508981,0,0,0,1031127688
5,83,3250819902,3248488448,3231711232,3245342720,3231129683,3001024512,3248343849,2147483648,2147483648,1033974668,1151631049,0,0,0,3001024512
5,84,1103295669,1101004800,1084227584,1097859072,1083590366,1031127688,1100802076,0,0,1033915287,1151737266,0,0,0,1031127688
5,85,3250679455,3248488448,3231711232,3245342720,3231021155,3001024512,3248230534,2147483648,2147483648,1033858905,1151828487,0,0,0,3001024512
5,86,1103162281,1101004800,1084227584,1097859072,1083487294,1031127688,1100694457,0,0,1033805344,1151905525,0,0,0,1031127688
5,87,3250552714,3248488448,3231711232,3245342720,3230923220,3001024512,3248128277,2147483648,2147483648,1033754440,1151969158,0,0,0,3001024512
5,88,1103041800,1101004800,1084227584,1097859072,1083394195,1031127688,1100597250,0,0,1033706038,1152020130,0,0,0,1031127688
5,89,3250438133,3248488448,3231711232,3245342720,3230834680,3001024512,3248035831,2147483648,2147483648,1033659998,1152059148,0,0,0,3001024512
5,90,1102932786,1101004800,1084227584,1097859072,1083309956,1031127688,1100509296,0,0,1033616184,1152086889,0,0,0,1031127688
5,91,3250334374,3248488448,3231711232,3245342720,3230754502,3001024512,3247952116,2147483648,2147483648,1033574475,1152113109,0,0,0,3001024512
5,92,1102833989,1101004800,1084227584,1097859072,1083233614,1031127688,1100429585,0,0,1033534752,1152133502,0,0,0,1031127688
5,93,3250240269,3248488448,3231711232,3245342720,3230681785,3001024512,3247876191,2147483648,2147483648,1033496910,1152148396,0,0,0,3001024512
5,94,1102744325,1101004800,1084227584,1097859072,1083164328,1031127688,1100357242,0,0,1033460847,1152167157,0,0,0,1031127688
5,95,3250154806,3248488448,3231711232,3245342720,3230615746,3001024512,3247807238,2147483648,2147483648,1033426468,1152185168,0,0,0,3001024512
5,96,1102662839,1101004800,1084227584,1097859072,1083101362,1031127688,1100291498,0,0,1033393683,1152202459,0,0,0,1031127688
5,97,3250077091,3248488448,3231711232,3245342720,3230555693,3001024512,3247744536,2147483648,2147483648,1033362412,1152219058,0,0,0,3001024512
5,98,1102588704,1101004800,1084227584,1097859072,1083044075,1031127688,1100231684,0,0,1033332577,1152234993,0,0,0,1031127688
5,99,3250006347,3248488448,3231711232,3245342720,3230501027,3001024512,3247687458,2147483648,2147483648,1033304101,1152250291,0,0,0,3001024512
5,100,1102521178,1101004800,1084227584,1097859072,1082991896,1031127688,1100177203,0,0,1033276919,1152264977,0,0,0,1031127688
5,101,3249941878,3248488448,3231711232,3245342720,3230451210,3001024512,3247635443,2147483648,2147483648,1033250963,1152279075,0,0,0,3001024512
5,102,1102459613,1101004800,1084227584,1097859072,1082944323,1031127688,1100127531,0,0,1033226175,1152292609,0,0,0,1031127688
5,103,3249883074,3248488448,3231711232,3245342720,3230405770,3001024512,3247587999,2147483648,2147483648,1033202494,1152305602,0,0,0,3001024512
5,104,1102403433,1101004800,1084227584,1097859072,1082900911,1031127688,1100082204,0,0,1033179869,1152318075,0,0,0,1031127688
5,105,3249829390,3248488448,3231711232,3245342720,3230364288,3001024512,3247544686,2147483648,2147483648,1033158246,1152330049,0,0,0,3001024512
5,106,1102352125,1101004800,1084227584,1097859072,1082861264,1031127688,1100040808,0,0,1033137579,1152341544,0,0,0,1031127688
5,107,3249780345,3248488448,3231711232,3245342720,3230326389,3001024512,3247505116,2147483648,2147483648,1033117821,1152347845,0,0,0,3001024512
5,108,1102305232,1101004800,1084227584,1097859072,1082825029,1031127688,1100002974,0,0,1033098928,1152349253,0,0,0,1031127688
5,109,3249735502,3248488448,3231711232,3245342720,3230291738,3001024512,3247468936,2147483648,2147483648,1033080860,1152269386,0,0,0,3001024512
5,110,1102262345,1101004800,1084227584,1097859072,1082791888,1031127688,1099968372,0,0,1033063578,1152041012,0,0,0,1031127688
5,111,3249694477,3248488448,3231711232,3245342720,3230260037,3001024512,3247435836,2147483648,2147483648,1033047045,1152041818,0,0,0,3001024512
5,112,1102223095,1101004800,1084227584,1097859072,1082761559,1031127688,1099936704,0,0,1033031227,1151948824,0,0,0,1031127688
5,113,3249656921,3248488448,3231711232,3245342720,3230231016,3001024512,3247405535,2147483648,2147483648,1033016090,1151838736,0,0,0,3001024512
5,114,1102187156,1101004800,1084227584,1097859072,1082733788,1031127688,1099907708,0,0,1033001604,1151845599,0,0,0,1031127688
5,115,3249622524,3248488448,3231711232,3245342720,3230204436,3001024512,3247377783,2147483648,2147483648,1032987738,1151852187,0,0,0,3001024512
5,116,1102154228,1101004800,1084227584,1097859072,1082708344,1031127688,1099881141,0,0,1032974464,1151858512,0,0,0,1031127688
5,117,3249591000,3248488448,3231711232,3245342720,3230180077,3001024512,3247352349,2147483648,2147483648,1032961755,1151864584,0,0,0,3001024512
5,118,1102124048,1101004800,1084227584,1097859072,1082685023,1031127688,1099856791,0,0,1032949588,1151870413,0,0,0,1031127688
5,119,3249562102,3248488448,3231711232,3245342720,3230157746,3001024512,3247329033,2147483648,2147483648,1032937935,1151876009,0,0,0,3001024512
5,200,1066615427,1084227584,1065353216,1082130432,1066481209,1015222881,0,0,0,1032926777,1151881381,0,0,1,1015222881
5,201,1098907648,1084227584,1065353216,1082130432,1098907648,0,0,0,0,1065353216,1151881381,0,0,0,0
6,0,1089501921,1092616192,1075838976,1089470464,1089470464,1014350479,0,1084227584,0,1065353216,0,0,0,1,1014350479
6,1,1089533379,1092616192,1075838976,1089470464,1089470464,1022739087,0,1084227584,0,1065353216,1085672737,0,0,0,1022739087
6,2,1089564836,1092616192,1075838976,1089470464,1089470464,1027101163,0,1084227584,0,1065353216,1093822726,0,0,0,1027101163
6,3,1089596293,1092616192,1075838976,1089470464,1089470464,1031127695,0,1084227584,0,1065353216,1099114069,0,0,0,1031127695
6,4,1089627750,1092616192,1075838976,1089470464,1089470464,1033476505,0,1084227584,0,1065353216,1101752996,0,0,0,1033476505
6,5,1089659208,1092616192,1075838976,1089470464,1089470464,1035489771,0,1084227584,0,1065353216,1104286366,0,0,0,1035489771
6,6,1089690665,1092616192,1075838976,1089470464,1089470464,1037503037,0,1084227584,0,1065353216,1106718401,0,0,0,1037503037
6,7,1089722122,1092616192,1075838976,1089470464,1089470464,1039516303,0,1084227584,0,1065353216,1108174705,0,0,0,1039516303
6,8,1089753580,1092616192,1075838976,1089470464,1089470464,1040858480,0,1084227584,0,1065353216,1109295387,0,0,0,1040858480
6,9,1089785037,1092616192,1075838976,1089470464,1089470464,1041865113,0,1084227584,0,1065353216,1110371241,0,0,0,1041865113
6,10,1089816494,1092616192,1075838976,1089470464,1089470464,1042871746,0,1084227584,0,1065353216,1111404061,0,0,0,1042871746
6,11,1089847951,1092616192,1075838976,1089470464,1089470464,1043878379,0,1084227584,0,1065353216,1112395568,0,0,0,1043878379
6,12,1089879409,1092616192,1075838976,1089470464,1089470464,1044885012,0,1084227584,0,1065353216,1113347415,0,0,0,1044885012
6,13,1089910866,1092616192,1075838976,1089470464,1089470464,1045891645,0,1084227584,0,1065353216,1114261188,0,0,0,1045891645
6,14,1089942323,1092616192,1075838976,1089470464,1089470464,1046898278,0,1084227584,0,1065353216,1115138410,0,0,0,1046898278
6,15,1089973780,1092616192,1075838976,1089470464,1089470464,1047904911,0,1084227584,0,1065353216,1115832704,0,0,0,1047904911
6,16,1090005238,1092616192,1075838976,1089470464,1089470464,1048743772,0,1084227584,0,1065353216,1116236928,0,0,0,1048743772
6,17,1090036695,1092616192,1075838976,1089470464,1089470464,1049247088,0,1084227584,0,1065353216,1116610069,0,0,0,1049247088
6,18,1090068152,1092616192,1075838976,1089470464,1089470464,1049750404,0,1084227584,0,1065353216,1116953669,0,0,0,1049750404
6,19,1090099610,1092616192,1075838976,1089470464,1089470464,1050253720,0,1084227584,0,1065353216,1117269202,0,0,0,1050253720
6,20,1090131067,1092616192,1075838976,1089470464,1089470464,1050757036,0,1084227584,0,1065353216,1117558078,0,0,0,1050757036
6,21,1090162524,1092616192,1075838976,1089470464,1089470464,1051260352,0,1084227584,0,1065353216,1117821643,0,0,0,1051260352
6,22,1090193981,1092616192,1075838976,1089470464,1089470464,1051763668,0,1084227584,0,1065353216,1118061184,0,0,0,1051763668
6,23,1090225438,1092616192,1075838976,1089470464,1089470464,1052266984,0,1084227584,0,1065353216,1118277933,0,0,0,1052266984
6,24,1090256896,1092616192,1075838976,1089470464,1089470464,1052770300,0,1084227584,0,1065353216,1118473065,0,0,0,1052770300
6,25,1090288353,1092616192,1075838976,1089470464,1089470464,1053273616,0,1084227584,0,1065353216,1118647703,0,0,0,1053273616
6,26,1090319810,1092616192,1075838976,1089470464,1089470464,1053776932,0,1084227584,0,1065353216,1118802922,0,0,0,1053776932
6,27,1090351268,1092616192,1075838976,1089470464,1089470464,1054280248,0,1084227584,0,1065353216,1118939746,0,0,0,1054280248
6,28,1090382725,1092616192,1075838976,1089470464,1089470464,1054783564,0,1084227584,0,1065353216,1119059155,0,0,0,1054783564
6,29,1090414182,1092616192,1075838976,1089470464,1089470464,1055286880,0,1084227584,0,1065353216,1119162085,0,0,0,1055286880
6,30,1083264061,3213988240,3223322624,1082303220,1082303220,1055560845,2147483648,3205599632,3284330214,1065353216,1119249430,0,0,0,1055560845
6,31,1049496180,3233960610,3223322624,3191387552,3191387552,1055548740,2147483648,3225572002,3274488980,1065353216,1119661834,0,0,0,1055548740
6,32,3224731993,3238274916,3223322624,3226624586,3226624586,1055328136,2147483648,3229886308,3264812947,1065353216,1120212801,0,0,0,1055328136
6,33,3231213960,3239291148,3223322624,3232138431,3232138431,1054978921,2147483648,3230902540,3255283326,1065353216,1120730935,0,0,0,1054978921
6,34,3233522907,3239741478,3223322624,3234420987,3234420987,1054556665,2147483648,3231352870,3245375630,1065353216,1121217765,0,0,0,1054556665
6,35,3234785505,3239941036,3223322624,3235654726,3235654726,1054094929,2147483648,3231552428,3235194532,1065353216,1121674754,0,0,0,1054094929
6,36,3235460858,3240029468,3223322624,3236299930,3236299930,1053612546,2147483648,3231640860,3225217344,1065353216,1122103305,0,0,0,1053612546
6,37,3235821225,3240068656,3223322624,3236629489,3236629489,1053119617,2147483648,3231680048,3215420896,1065353216,1122504757,0,0,0,1053119617
6,38,3236017744,3240086021,3223322624,3236794869,3236794869,1052621396,2147483648,3231697413,3205784048,1065353216,1122880394,0,0,0,1052621396
6,39,3236130902,3240093716,3223322624,3236876725,3236876725,1052120556,2147483648,3231705108,3196289440,1065353216,1123231443,0,0,0,1052120556
6,40,3236202356,3240097126,3223322624,3236916796,3236916796,1051618434,2147483648,3231708518,3186170624,1065353216,1123559079,1,0,0,1051618434
6,41,3236253217,3240098637,3223322624,3236936236,3236936236,1051115690,2147483648,3231710029,3176043776,1065353216,1123864426,1,0,0,1051115690
6,42,3236294019,3240099307,3223322624,3236945597,3236945597,1050612646,2147483648,3231710699,3166123008,1065353216,1124111016,1,0,0,1050612646
6,43,3236329947,3240099604,3223322624,3236950076,3236950076,1050109459,2147483648,3231710996,3156372480,1065353216,1124242990,1,0,0,1050109459
6,44,3236363531,3240099735,3223322624,3236952207,3236952207,1049606204,2147483648,3231711127,3146729472,1065353216,1124365364,1,0,0,1049606204
6,45,3236395995,3240099793,3223322624,3236953215,3236953215,1049102916,2147483648,3231711185,3137191936,1065353216,1124478607,1,0,0,1049102916
6,46,3236427927,3240099819,3223322624,3236953691,3236953691,1048599613,2147483648,3231711211,3127083008,1065353216,1124583170,1,0,0,1048599613
6,47,3236459608,3240099831,3223322624,3236953915,3236953915,1047616606,2147483648,3231711223,3117547520,1065353216,1124679483,1,0,0,1047616606
6,48,3236491170,3240099836,3223322624,3236954020,3236954020,1046609979,2147483648,3231711228,3106865152,1065353216,1124762898,1,0,0,1046609979
6,49,3236522676,3240099838,3223322624,3236954069,3236954069,1045603349,2147483648,3231711230,3096182784,1065353216,1124834112,1,0,0,1045603349
6,50,3236554157,3240099839,3223322624,3236954092,3236954092,1044596717,2147483648,3231711231,3087794176,1065353216,1124893791,0,0,0,1044596717
6,51,3236585625,3240099840,3223322624,3236954103,3236954103,1043590085,2147483648,3231711232,3087794176,1065353216,1124942570,0,0,0,1043590085
6,52,3236617087,3240099840,3223322624,3236954108,3236954108,1042583452,2147483648,3231711232,0,1065353216,1124981056,0,0,0,1042583452
6,53,3236648546,3240099840,3223322624,3236954110,3236954110,1041576819,2147483648,3231711232,0,1065353216,1125009826,0,0,0,1041576819
6,54,3236680005,3240099840,3223322624,3236954111,3236954111,1040570186,2147483648,3231711232,0,1065353216,1125029433,0,0,0,1040570186
6,55,3236711463,3240099840,3223322624,3236954112,3236954112,1038939714,2147483648,3231711232,0,1065353216,1125040403,0,0,0,1038939714
6,56,3236742920,3240099840,3223322624,3236954112,3236954112,1036926448,2147483648,3231711232,0,1065353216,1125043239,0,0,0,1036926448
6,57,3236774378,3240099840,3223322624,3236954112,3236954112,1034913182,2147483648,3231711232,0,1065353216,1124922795,0,0,0,1034913182
6,58,3236805835,3240099840,3223322624,3236954112,3236954112,1032899916,2147483648,3231711232,0,1065353216,1124738036,0,0,0,1032899916
6,59,3236837292,3240099840,3223322624,3236954112,3236954112,1029974516,2147483648,3231711232,0,1065353216,1124556973,0,0,0,1029974516
6,60,3222578685,1087805076,1084227584,3222792414,3222792414,1028700206,0,1079416468,1142041900,1065353216,1124379531,0,0,0,1028700206
6,61,3224452226,3238176362,3231711232,3224642344,3224642344,1027189105,0,3229787754,3288473647,1065353216,1124477210,0,0,0,1027189105
6,62,1045285468,1089509806,1084227584,1042222736,1042222736,1027272497,0,1081121198,1141456136,1065353216,1124567170,0,0,0,1027272497
6,63,3216617996,3237594608,3231711232,3216975782,3216975782,1026470735,0,3229206000,3288733221,1065353216,1124649796,0,0,0,1026470735
6,64,1063239682,1089844564,1084227584,1062496268,1062496268,1026916184,0,1081455956,1141341109,1065353216,1124725455,0,0,0,1026916184
6,65,3213786133,3237446262,3231711232,3214138459,3214138459,1026296011,2147483648,3229057654,3288784193,1065353216,1124794499,0,0,0,1026296011
6,66,1065697551,1089910304,1084227584,1065303778,1065303778,1026831300,0,1081521696,1141318521,1065353216,1124857264,0,0,0,1026831300
6,67,3213100463,3237417130,3231711232,3213451511,3213451511,1026255092,2147483648,3229028522,3288794203,1065353216,1124914073,0,0,0,1026255092
6,68,1066030099,1089923210,1084227584,1065661657,1065661657,1026811703,0,1081534602,1141314085,1065353216,1124965232,0,0,0,1026811703
6,69,3212940379,3237411410,3231711232,3213291135,3213291135,1026245759,2147483648,3229022802,3288796168,1065353216,1125011036,0,0,0,1026245759
6,70,1066106678,1089925746,1084227584,1065738375,1065738375,1026807280,0,1081537138,1141313214,1065353216,1125051764,0,0,0,1026807280
6,71,3212903944,3237410286,3231711232,3213254635,3213254635,1026243672,2147483648,3229021678,3288796554,1065353216,1125087684,0,0,0,1026243672
6,72,1066123936,1089926246,1084227584,1065755663,1065755663,1026806300,0,1081537638,1141313043,1065353216,1125119052,0,0,0,1026806300
6,73,3212895813,3237410068,3231711232,3213246489,3213246489,1026243213,2147483648,3229021460,3288796631,1065353216,1125146113,0,0,0,1026243213
6,74,1066127751,1089926342,1084227584,1065759485,1065759485,1026806085,0,1081537734,1141313009,1065353216,1125169100,0,0,0,1026806085
6,75,3212894024,3237410024,3231711232,3213244697,3213244697,1026243113,2147483648,3229021416,3288796645,1065353216,1125188235,0,0,0,1026243113
6,76,1066128584,1089926360,1084227584,1065760319,1065760319,1026806038,0,1081537752,1141313002,1065353216,1125203732,0,0,0,1026806038
6,77,3212893638,3237410016,3231711232,3213244311,3213244311,1026243090,2147483648,3229021408,3288796648,1065353216,1125210696,0,0,0,1026243090
6,78,1066128765,1089926364,1084227584,1065760501,1065760501,1026806027,0,1081537756,1141313002,1065353216,1125183988,0,0,0,1026806027
6,79,3212893553,3237410014,3231711232,3213244225,3213244225,1026243085,2147483648,3229021406,3288796649,1065353216,1124994006,0,0,0,1026243085
6,80,1066128807,1089926366,1084227584,1065760543,1065760543,1026806025,0,1081537758,1141313002,1065353216,1124807823,0,0,0,1026806025
6,81,3212893535,3237410014,3231711232,3213244207,3213244207,1026243084,2147483648,3229021406,3288796650,1065353216,1124625364,0,0,0,1026243084
6,82,1066128815,1089926366,1084227584,1065760551,1065760551,1026806024,0,1081537758,1141313002,1065353216,1124446554,0,0,0,1026806024
6,83,3212893531,3237410014,3231711232,3213244203,3213244203,1026243083,2147483648,3229021406,3288796650,1065353216,1124271320,0,0,0,1026243083
6,84,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1124099592,0,0,0,1026806023
6,85,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1123789122,0,0,0,1026243083
6,86,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1123459266,0,0,0,1026806023
6,87,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1123136006,0,0,0,1026243083
6,88,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1122819211,0,0,0,1026806023
6,89,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1122508752,0,0,0,1026243083
6,90,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1122204502,0,0,0,1026806023
6,91,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1121906338,0,0,0,1026243083
6,92,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1121614136,0,0,0,1026806023
6,93,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1121327779,0,0,0,1026243083
6,94,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1121047148,0,0,0,1026806023
6,95,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1120772130,0,0,0,1026243083
6,96,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1120502613,0,0,0,1026806023
6,97,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1120238486,0,0,0,1026243083
6,98,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1119979642,0,0,0,1026806023
6,99,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1119725974,0,0,0,1026243083
6,100,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1119477380,0,0,0,1026806023
6,101,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1119233758,0,0,0,1026243083
6,102,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1118995008,0,0,0,1026806023
6,103,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1118761033,0,0,0,1026243083
6,104,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1118732346,0,0,0,1026806023
6,105,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1118587600,0,0,0,1026243083
6,106,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1118445750,0,0,0,1026806023
6,107,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1118306736,0,0,0,1026243083
6,108,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1118170502,0,0,0,1026806023
6,109,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1118036993,0,0,0,1026243083
6,110,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1117906154,0,0,0,1026806023
6,111,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1117777932,0,0,0,1026243083
6,112,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1117652275,0,0,0,1026806023
6,113,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1117529130,0,0,0,1026243083
6,114,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1117408449,0,0,0,1026806023
6,115,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1117290181,0,0,0,1026243083
6,116,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1117174278,0,0,0,1026806023
6,117,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1117060694,0,0,0,1026243083
6,118,1066128817,1089926366,1084227584,1065760553,1065760553,1026806023,0,1081537758,1141313002,1065353216,1116949382,0,0,0,1026806023
6,119,3212893529,3237410014,3231711232,3213244201,3213244201,1026243083,2147483648,3229021406,3288796650,1065353216,1116840295,0,0,0,1026243083
6,200,1082234877,1084227584,1065353216,1082130432,1082130432,1028390567,0,1075838976,0,1065353216,1116649414,0,0,1,1028390567
6,201,1082130432,1084227584,1065353216,1082130432,1082130432,0,0,1075838976,0,1065353216,1116649414,0,0,0,0
